t, c	M(t), рад	E(t), рад	Teta(t), с	
4431	3.08827	1.90793	2.35313
4432	3.08897	1.90863	2.35366
4433	3.08967	1.90933	2.35418
4434	3.09037	1.91003	2.3547
4435	3.09106	1.91072	2.35523
4436	3.09176	1.91142	2.35575
4437	3.09246	1.91212	2.35627
4438	3.09315	1.91281	2.3568
4439	3.09385	1.91351	2.35732
4440	3.09455	1.91421	2.35784
4441	3.09524	1.9149	2.35836
4442	3.09594	1.9156	2.35889
4443	3.09664	1.9163	2.35941
4444	3.09734	1.91699	2.35993
4445	3.09803	1.91769	2.36045
4446	3.09873	1.91839	2.36098
4447	3.09943	1.91909	2.3615
4448	3.10012	1.91978	2.36202
4449	3.10082	1.92048	2.36254
4450	3.10152	1.92118	2.36306
4451	3.10221	1.92187	2.36358
4452	3.10291	1.92257	2.3641
4453	3.10361	1.92327	2.36462
4454	3.1043	1.92396	2.36514
4455	3.105	1.92466	2.36566
4456	3.1057	1.92536	2.36618
4457	3.1064	1.92606	2.3667
4458	3.10709	1.92675	2.36722
4459	3.10779	1.92745	2.36774
4460	3.10849	1.92815	2.36826
4461	3.10918	1.92884	2.36878
4462	3.10988	1.92954	2.3693
4463	3.11058	1.93024	2.36982
4464	3.11127	1.93093	2.37034
4465	3.11197	1.93163	2.37086
4466	3.11267	1.93233	2.37138
4467	3.11337	1.93303	2.3719
4468	3.11406	1.93372	2.37242
4469	3.11476	1.93442	2.37294
4470	3.11546	1.93512	2.37345
4471	3.11615	1.93581	2.37397
4472	3.11685	1.93651	2.37449
4473	3.11755	1.93721	2.37501
4474	3.11824	1.9379	2.37553
4475	3.11894	1.9386	2.37604
4476	3.11964	1.9393	2.37656
4477	3.12034	1.93999	2.37708
4478	3.12103	1.94069	2.3776
4479	3.12173	1.94139	2.37811
4480	3.12243	1.94209	2.37863
4481	3.12312	1.94278	2.37915
4482	3.12382	1.94348	2.37966
4483	3.12452	1.94418	2.38018
4484	3.12521	1.94487	2.3807
4485	3.12591	1.94557	2.38121
4486	3.12661	1.94627	2.38173
4487	3.1273	1.94696	2.38224
4488	3.128	1.94766	2.38276
4489	3.1287	1.94836	2.38328
4490	3.1294	1.94906	2.38379
4491	3.13009	1.94975	2.38431
4492	3.13079	1.95045	2.38482
4493	3.13149	1.95115	2.38534
4494	3.13218	1.95184	2.38585
4495	3.13288	1.95254	2.38637
4496	3.13358	1.95324	2.38688
4497	3.13427	1.95393	2.3874
4498	3.13497	1.95463	2.38791
4499	3.13567	1.95533	2.38843
4500	3.13637	1.95603	2.38894
4501	3.13706	1.95672	2.38945
4502	3.13776	1.95742	2.38997
4503	3.13846	1.95812	2.39048
4504	3.13915	1.95881	2.391
4505	3.13985	1.95951	2.39151
4506	3.14055	1.96021	2.39202
4507	3.14124	1.9609	2.39254
4508	3.14194	1.9616	2.39305
4509	3.14264	1.9623	2.39356
4510	3.14334	1.96299	2.39407
4511	3.14403	1.96369	2.39459
4512	3.14473	1.96439	2.3951
4513	3.14543	1.96509	2.39561
4514	3.14612	1.96578	2.39612
4515	3.14682	1.96648	2.39664
4516	3.14752	1.96718	2.39715
4517	3.14821	1.96787	2.39766
4518	3.14891	1.96857	2.39817
4519	3.14961	1.96927	2.39868
4520	3.1503	1.96996	2.39919
4521	3.151	1.97066	2.39971
4522	3.1517	1.97136	2.40022
4523	3.1524	1.97206	2.40073
4524	3.15309	1.97275	2.40124
4525	3.15379	1.97345	2.40175
4526	3.15449	1.97415	2.40226
4527	3.15518	1.97484	2.40277
4528	3.15588	1.97554	2.40328
4529	3.15658	1.97624	2.40379
4530	3.15727	1.97693	2.4043
4531	3.15797	1.97763	2.40481
4532	3.15867	1.97833	2.40532
4533	3.15937	1.97903	2.40583
4534	3.16006	1.97972	2.40634
4535	3.16076	1.98042	2.40685
4536	3.16146	1.98112	2.40736
4537	3.16215	1.98181	2.40787
4538	3.16285	1.98251	2.40838
4539	3.16355	1.98321	2.40889
4540	3.16424	1.9839	2.4094
4541	3.16494	1.9846	2.4099
4542	3.16564	1.9853	2.41041
4543	3.16634	1.98599	2.41092
4544	3.16703	1.98669	2.41143
4545	3.16773	1.98739	2.41194
4546	3.16843	1.98809	2.41245
4547	3.16912	1.98878	2.41295
4548	3.16982	1.98948	2.41346
4549	3.17052	1.99018	2.41397
4550	3.17121	1.99087	2.41448
4551	3.17191	1.99157	2.41498
4552	3.17261	1.99227	2.41549
4553	3.1733	1.99296	2.416
4554	3.174	1.99366	2.4165
4555	3.1747	1.99436	2.41701
4556	3.1754	1.99506	2.41752
4557	3.17609	1.99575	2.41802
4558	3.17679	1.99645	2.41853
4559	3.17749	1.99715	2.41904
4560	3.17818	1.99784	2.41954
4561	3.17888	1.99854	2.42005
4562	3.17958	1.99924	2.42056
4563	3.18027	1.99993	2.42106
4564	3.18097	2.00063	2.42157
4565	3.18167	2.00133	2.42207
4566	3.18237	2.00203	2.42258
4567	3.18306	2.00272	2.42308
4568	3.18376	2.00342	2.42359
4569	3.18446	2.00412	2.42409
4570	3.18515	2.00481	2.4246
4571	3.18585	2.00551	2.4251
4572	3.18655	2.00621	2.42561
4573	3.18724	2.0069	2.42611
4574	3.18794	2.0076	2.42662
4575	3.18864	2.0083	2.42712
4576	3.18934	2.00899	2.42762
4577	3.19003	2.00969	2.42813
4578	3.19073	2.01039	2.42863
4579	3.19143	2.01109	2.42914
4580	3.19212	2.01178	2.42964
4581	3.19282	2.01248	2.43014
4582	3.19352	2.01318	2.43065
4583	3.19421	2.01387	2.43115
4584	3.19491	2.01457	2.43165
4585	3.19561	2.01527	2.43216
4586	3.1963	2.01596	2.43266
4587	3.197	2.01666	2.43316
4588	3.1977	2.01736	2.43366
4589	3.1984	2.01806	2.43417
4590	3.19909	2.01875	2.43467
4591	3.19979	2.01945	2.43517
4592	3.20049	2.02015	2.43567
4593	3.20118	2.02084	2.43617
4594	3.20188	2.02154	2.43668
4595	3.20258	2.02224	2.43718
4596	3.20327	2.02293	2.43768
4597	3.20397	2.02363	2.43818
4598	3.20467	2.02433	2.43868
4599	3.20537	2.02503	2.43918
4600	3.20606	2.02572	2.43968
4601	3.20676	2.02642	2.44019
4602	3.20746	2.02712	2.44069
4603	3.20815	2.02781	2.44119
4604	3.20885	2.02851	2.44169
4605	3.20955	2.02921	2.44219
4606	3.21024	2.0299	2.44269
4607	3.21094	2.0306	2.44319
4608	3.21164	2.0313	2.44369
4609	3.21234	2.03199	2.44419
4610	3.21303	2.03269	2.44469
4611	3.21373	2.03339	2.44519
4612	3.21443	2.03409	2.44569
4613	3.21512	2.03478	2.44619
4614	3.21582	2.03548	2.44669
4615	3.21652	2.03618	2.44718
4616	3.21721	2.03687	2.44768
4617	3.21791	2.03757	2.44818
4618	3.21861	2.03827	2.44868
4619	3.2193	2.03896	2.44918
4620	3.22	2.03966	2.44968
4621	3.2207	2.04036	2.45018
4622	3.2214	2.04106	2.45068
4623	3.22209	2.04175	2.45117
4624	3.22279	2.04245	2.45167
4625	3.22349	2.04315	2.45217
4626	3.22418	2.04384	2.45267
4627	3.22488	2.04454	2.45317
4628	3.22558	2.04524	2.45366
4629	3.22627	2.04593	2.45416
4630	3.22697	2.04663	2.45466
4631	3.22767	2.04733	2.45515
4632	3.22837	2.04803	2.45565
4633	3.22906	2.04872	2.45615
4634	3.22976	2.04942	2.45665
4635	3.23046	2.05012	2.45714
4636	3.23115	2.05081	2.45764
4637	3.23185	2.05151	2.45814
4638	3.23255	2.05221	2.45863
4639	3.23324	2.0529	2.45913
4640	3.23394	2.0536	2.45962
4641	3.23464	2.0543	2.46012
4642	3.23534	2.05499	2.46062
4643	3.23603	2.05569	2.46111
4644	3.23673	2.05639	2.46161
4645	3.23743	2.05709	2.4621
4646	3.23812	2.05778	2.4626
4647	3.23882	2.05848	2.46309
4648	3.23952	2.05918	2.46359
4649	3.24021	2.05987	2.46408
4650	3.24091	2.06057	2.46458
4651	3.24161	2.06127	2.46507
4652	3.2423	2.06196	2.46557
4653	3.243	2.06266	2.46606
4654	3.2437	2.06336	2.46656
4655	3.2444	2.06406	2.46705
4656	3.24509	2.06475	2.46754
4657	3.24579	2.06545	2.46804
4658	3.24649	2.06615	2.46853
4659	3.24718	2.06684	2.46903
4660	3.24788	2.06754	2.46952
4661	3.24858	2.06824	2.47001
4662	3.24927	2.06893	2.47051
4663	3.24997	2.06963	2.471
4664	3.25067	2.07033	2.47149
4665	3.25137	2.07103	2.47199
4666	3.25206	2.07172	2.47248
4667	3.25276	2.07242	2.47297
4668	3.25346	2.07312	2.47346
4669	3.25415	2.07381	2.47396
4670	3.25485	2.07451	2.47445
4671	3.25555	2.07521	2.47494
4672	3.25624	2.0759	2.47543
4673	3.25694	2.0766	2.47593
4674	3.25764	2.0773	2.47642
4675	3.25834	2.07799	2.47691
4676	3.25903	2.07869	2.4774
4677	3.25973	2.07939	2.47789
4678	3.26043	2.08009	2.47839
4679	3.26112	2.08078	2.47888
4680	3.26182	2.08148	2.47937
4681	3.26252	2.08218	2.47986
4682	3.26321	2.08287	2.48035
4683	3.26391	2.08357	2.48084
4684	3.26461	2.08427	2.48133
4685	3.2653	2.08496	2.48182
4686	3.266	2.08566	2.48231
4687	3.2667	2.08636	2.4828
4688	3.2674	2.08706	2.48329
4689	3.26809	2.08775	2.48378
4690	3.26879	2.08845	2.48427
4691	3.26949	2.08915	2.48476
4692	3.27018	2.08984	2.48525
4693	3.27088	2.09054	2.48574
4694	3.27158	2.09124	2.48623
4695	3.27227	2.09193	2.48672
4696	3.27297	2.09263	2.48721
4697	3.27367	2.09333	2.4877
4698	3.27437	2.09403	2.48819
4699	3.27506	2.09472	2.48868
4700	3.27576	2.09542	2.48917
4701	3.27646	2.09612	2.48966
4702	3.27715	2.09681	2.49015
4703	3.27785	2.09751	2.49063
4704	3.27855	2.09821	2.49112
4705	3.27924	2.0989	2.49161
4706	3.27994	2.0996	2.4921
4707	3.28064	2.1003	2.49259
4708	3.28134	2.10099	2.49308
4709	3.28203	2.10169	2.49356
4710	3.28273	2.10239	2.49405
4711	3.28343	2.10309	2.49454
4712	3.28412	2.10378	2.49503
4713	3.28482	2.10448	2.49551
4714	3.28552	2.10518	2.496
4715	3.28621	2.10587	2.49649
4716	3.28691	2.10657	2.49698
4717	3.28761	2.10727	2.49746
4718	3.2883	2.10796	2.49795
4719	3.289	2.10866	2.49844
4720	3.2897	2.10936	2.49892
4721	3.2904	2.11006	2.49941
4722	3.29109	2.11075	2.4999
4723	3.29179	2.11145	2.50038
4724	3.29249	2.11215	2.50087
4725	3.29318	2.11284	2.50136
4726	3.29388	2.11354	2.50184
4727	3.29458	2.11424	2.50233
4728	3.29527	2.11493	2.50281
4729	3.29597	2.11563	2.5033
4730	3.29667	2.11633	2.50378
4731	3.29737	2.11703	2.50427
4732	3.29806	2.11772	2.50475
4733	3.29876	2.11842	2.50524
4734	3.29946	2.11912	2.50572
4735	3.30015	2.11981	2.50621
4736	3.30085	2.12051	2.50669
4737	3.30155	2.12121	2.50718
4738	3.30224	2.1219	2.50766
4739	3.30294	2.1226	2.50815
4740	3.30364	2.1233	2.50863
4741	3.30434	2.12399	2.50912
4742	3.30503	2.12469	2.5096
4743	3.30573	2.12539	2.51009
4744	3.30643	2.12609	2.51057
4745	3.30712	2.12678	2.51105
4746	3.30782	2.12748	2.51154
4747	3.30852	2.12818	2.51202
4748	3.30921	2.12887	2.5125
4749	3.30991	2.12957	2.51299
4750	3.31061	2.13027	2.51347
4751	3.3113	2.13096	2.51395
4752	3.312	2.13166	2.51444
4753	3.3127	2.13236	2.51492
4754	3.3134	2.13306	2.5154
4755	3.31409	2.13375	2.51589
4756	3.31479	2.13445	2.51637
4757	3.31549	2.13515	2.51685
4758	3.31618	2.13584	2.51733
4759	3.31688	2.13654	2.51782
4760	3.31758	2.13724	2.5183
4761	3.31827	2.13793	2.51878
4762	3.31897	2.13863	2.51926
4763	3.31967	2.13933	2.51974
4764	3.32037	2.14003	2.52023
4765	3.32106	2.14072	2.52071
4766	3.32176	2.14142	2.52119
4767	3.32246	2.14212	2.52167
4768	3.32315	2.14281	2.52215
4769	3.32385	2.14351	2.52263
4770	3.32455	2.14421	2.52311
4771	3.32524	2.1449	2.52359
4772	3.32594	2.1456	2.52408
4773	3.32664	2.1463	2.52456
4774	3.32734	2.14699	2.52504
4775	3.32803	2.14769	2.52552
4776	3.32873	2.14839	2.526
4777	3.32943	2.14909	2.52648
4778	3.33012	2.14978	2.52696
4779	3.33082	2.15048	2.52744
4780	3.33152	2.15118	2.52792
4781	3.33221	2.15187	2.5284
4782	3.33291	2.15257	2.52888
4783	3.33361	2.15327	2.52936
4784	3.3343	2.15396	2.52984
4785	3.335	2.15466	2.53032
4786	3.3357	2.15536	2.5308
4787	3.3364	2.15606	2.53128
4788	3.33709	2.15675	2.53175
4789	3.33779	2.15745	2.53223
4790	3.33849	2.15815	2.53271
4791	3.33918	2.15884	2.53319
4792	3.33988	2.15954	2.53367
4793	3.34058	2.16024	2.53415
4794	3.34127	2.16093	2.53463
4795	3.34197	2.16163	2.53511
4796	3.34267	2.16233	2.53558
4797	3.34337	2.16303	2.53606
4798	3.34406	2.16372	2.53654
4799	3.34476	2.16442	2.53702
4800	3.34546	2.16512	2.5375
4801	3.34615	2.16581	2.53797
4802	3.34685	2.16651	2.53845
4803	3.34755	2.16721	2.53893
4804	3.34824	2.1679	2.53941
4805	3.34894	2.1686	2.53988
4806	3.34964	2.1693	2.54036
4807	3.35034	2.17	2.54084
4808	3.35103	2.17069	2.54132
4809	3.35173	2.17139	2.54179
4810	3.35243	2.17209	2.54227
4811	3.35312	2.17278	2.54275
4812	3.35382	2.17348	2.54322
4813	3.35452	2.17418	2.5437
4814	3.35521	2.17487	2.54418
4815	3.35591	2.17557	2.54465
4816	3.35661	2.17627	2.54513
4817	3.3573	2.17696	2.5456
4818	3.358	2.17766	2.54608
4819	3.3587	2.17836	2.54656
4820	3.3594	2.17906	2.54703
4821	3.36009	2.17975	2.54751
4822	3.36079	2.18045	2.54798
4823	3.36149	2.18115	2.54846
4824	3.36218	2.18184	2.54893
4825	3.36288	2.18254	2.54941
4826	3.36358	2.18324	2.54988
4827	3.36427	2.18393	2.55036
4828	3.36497	2.18463	2.55083
4829	3.36567	2.18533	2.55131
4830	3.36637	2.18603	2.55178
4831	3.36706	2.18672	2.55226
4832	3.36776	2.18742	2.55273
4833	3.36846	2.18812	2.55321
4834	3.36915	2.18881	2.55368
4835	3.36985	2.18951	2.55416
4836	3.37055	2.19021	2.55463
4837	3.37124	2.1909	2.5551
4838	3.37194	2.1916	2.55558
4839	3.37264	2.1923	2.55605
4840	3.37334	2.193	2.55653
4841	3.37403	2.19369	2.557
4842	3.37473	2.19439	2.55747
4843	3.37543	2.19509	2.55795
4844	3.37612	2.19578	2.55842
4845	3.37682	2.19648	2.55889
4846	3.37752	2.19718	2.55937
4847	3.37821	2.19787	2.55984
4848	3.37891	2.19857	2.56031
4849	3.37961	2.19927	2.56078
4850	3.3803	2.19996	2.56126
4851	3.381	2.20066	2.56173
4852	3.3817	2.20136	2.5622
4853	3.3824	2.20206	2.56267
4854	3.38309	2.20275	2.56315
4855	3.38379	2.20345	2.56362
4856	3.38449	2.20415	2.56409
4857	3.38518	2.20484	2.56456
4858	3.38588	2.20554	2.56504
4859	3.38658	2.20624	2.56551
4860	3.38727	2.20693	2.56598
4861	3.38797	2.20763	2.56645
4862	3.38867	2.20833	2.56692
4863	3.38937	2.20903	2.56739
4864	3.39006	2.20972	2.56786
4865	3.39076	2.21042	2.56834
4866	3.39146	2.21112	2.56881
4867	3.39215	2.21181	2.56928
4868	3.39285	2.21251	2.56975
4869	3.39355	2.21321	2.57022
4870	3.39424	2.2139	2.57069
4871	3.39494	2.2146	2.57116
4872	3.39564	2.2153	2.57163
4873	3.39634	2.216	2.5721
4874	3.39703	2.21669	2.57257
4875	3.39773	2.21739	2.57304
4876	3.39843	2.21809	2.57351
4877	3.39912	2.21878	2.57398
4878	3.39982	2.21948	2.57445
4879	3.40052	2.22018	2.57492
4880	3.40121	2.22087	2.57539
4881	3.40191	2.22157	2.57586
4882	3.40261	2.22227	2.57633
4883	3.4033	2.22296	2.5768
4884	3.404	2.22366	2.57727
4885	3.4047	2.22436	2.57774
4886	3.4054	2.22506	2.57821
4887	3.40609	2.22575	2.57868
4888	3.40679	2.22645	2.57915
4889	3.40749	2.22715	2.57962
4890	3.40818	2.22784	2.58008
4891	3.40888	2.22854	2.58055
4892	3.40958	2.22924	2.58102
4893	3.41027	2.22993	2.58149
4894	3.41097	2.23063	2.58196
4895	3.41167	2.23133	2.58243
4896	3.41237	2.23203	2.58289
4897	3.41306	2.23272	2.58336
4898	3.41376	2.23342	2.58383
4899	3.41446	2.23412	2.5843
4900	3.41515	2.23481	2.58477
4901	3.41585	2.23551	2.58523
4902	3.41655	2.23621	2.5857
4903	3.41724	2.2369	2.58617
4904	3.41794	2.2376	2.58664
4905	3.41864	2.2383	2.5871
4906	3.41934	2.239	2.58757
4907	3.42003	2.23969	2.58804
4908	3.42073	2.24039	2.5885
4909	3.42143	2.24109	2.58897
4910	3.42212	2.24178	2.58944
4911	3.42282	2.24248	2.58991
4912	3.42352	2.24318	2.59037
4913	3.42421	2.24387	2.59084
4914	3.42491	2.24457	2.5913
4915	3.42561	2.24527	2.59177
4916	3.4263	2.24596	2.59224
4917	3.427	2.24666	2.5927
4918	3.4277	2.24736	2.59317
4919	3.4284	2.24806	2.59364
4920	3.42909	2.24875	2.5941
4921	3.42979	2.24945	2.59457
4922	3.43049	2.25015	2.59503
4923	3.43118	2.25084	2.5955
4924	3.43188	2.25154	2.59596
4925	3.43258	2.25224	2.59643
4926	3.43327	2.25293	2.59689
4927	3.43397	2.25363	2.59736
4928	3.43467	2.25433	2.59782
4929	3.43537	2.25503	2.59829
4930	3.43606	2.25572	2.59875
4931	3.43676	2.25642	2.59922
4932	3.43746	2.25712	2.59968
4933	3.43815	2.25781	2.60015
4934	3.43885	2.25851	2.60061
4935	3.43955	2.25921	2.60108
4936	3.44024	2.2599	2.60154
4937	3.44094	2.2606	2.60201
4938	3.44164	2.2613	2.60247
4939	3.44234	2.262	2.60293
4940	3.44303	2.26269	2.6034
4941	3.44373	2.26339	2.60386
4942	3.44443	2.26409	2.60433
4943	3.44512	2.26478	2.60479
4944	3.44582	2.26548	2.60525
4945	3.44652	2.26618	2.60572
4946	3.44721	2.26687	2.60618
4947	3.44791	2.26757	2.60664
4948	3.44861	2.26827	2.60711
4949	3.4493	2.26896	2.60757
4950	3.45	2.26966	2.60803
4951	3.4507	2.27036	2.6085
4952	3.4514	2.27106	2.60896
4953	3.45209	2.27175	2.60942
4954	3.45279	2.27245	2.60989
4955	3.45349	2.27315	2.61035
4956	3.45418	2.27384	2.61081
4957	3.45488	2.27454	2.61127
4958	3.45558	2.27524	2.61174
4959	3.45627	2.27593	2.6122
4960	3.45697	2.27663	2.61266
4961	3.45767	2.27733	2.61312
4962	3.45837	2.27803	2.61358
4963	3.45906	2.27872	2.61405
4964	3.45976	2.27942	2.61451
4965	3.46046	2.28012	2.61497
4966	3.46115	2.28081	2.61543
4967	3.46185	2.28151	2.61589
4968	3.46255	2.28221	2.61635
4969	3.46324	2.2829	2.61681
4970	3.46394	2.2836	2.61728
4971	3.46464	2.2843	2.61774
4972	3.46534	2.285	2.6182
4973	3.46603	2.28569	2.61866
4974	3.46673	2.28639	2.61912
4975	3.46743	2.28709	2.61958
4976	3.46812	2.28778	2.62004
4977	3.46882	2.28848	2.6205
4978	3.46952	2.28918	2.62096
4979	3.47021	2.28987	2.62142
4980	3.47091	2.29057	2.62188
4981	3.47161	2.29127	2.62234
4982	3.4723	2.29196	2.6228
4983	3.473	2.29266	2.62326
4984	3.4737	2.29336	2.62372
4985	3.4744	2.29406	2.62418
4986	3.47509	2.29475	2.62464
4987	3.47579	2.29545	2.6251
4988	3.47649	2.29615	2.62556
4989	3.47718	2.29684	2.62602
4990	3.47788	2.29754	2.62648
4991	3.47858	2.29824	2.62694
4992	3.47927	2.29893	2.6274
4993	3.47997	2.29963	2.62786
4994	3.48067	2.30033	2.62832
4995	3.48137	2.30103	2.62878
4996	3.48206	2.30172	2.62924
4997	3.48276	2.30242	2.6297
4998	3.48346	2.30312	2.63015
4999	3.48415	2.30381	2.63061
5000	3.48485	2.30451	2.63107
5001	3.48555	2.30521	2.63153
5002	3.48624	2.3059	2.63199
5003	3.48694	2.3066	2.63245
5004	3.48764	2.3073	2.63291
5005	3.48834	2.308	2.63336
5006	3.48903	2.30869	2.63382
5007	3.48973	2.30939	2.63428
5008	3.49043	2.31009	2.63474
5009	3.49112	2.31078	2.6352
5010	3.49182	2.31148	2.63565
5011	3.49252	2.31218	2.63611
5012	3.49321	2.31287	2.63657
5013	3.49391	2.31357	2.63703
5014	3.49461	2.31427	2.63748
5015	3.4953	2.31496	2.63794
5016	3.496	2.31566	2.6384
5017	3.4967	2.31636	2.63886
5018	3.4974	2.31706	2.63931
5019	3.49809	2.31775	2.63977
5020	3.49879	2.31845	2.64023
5021	3.49949	2.31915	2.64068
5022	3.50018	2.31984	2.64114
5023	3.50088	2.32054	2.6416
5024	3.50158	2.32124	2.64205
5025	3.50227	2.32193	2.64251
5026	3.50297	2.32263	2.64297
5027	3.50367	2.32333	2.64342
5028	3.50437	2.32403	2.64388
5029	3.50506	2.32472	2.64433
5030	3.50576	2.32542	2.64479
5031	3.50646	2.32612	2.64525
5032	3.50715	2.32681	2.6457
5033	3.50785	2.32751	2.64616
5034	3.50855	2.32821	2.64661
5035	3.50924	2.3289	2.64707
5036	3.50994	2.3296	2.64752
5037	3.51064	2.3303	2.64798
5038	3.51134	2.331	2.64843
5039	3.51203	2.33169	2.64889
5040	3.51273	2.33239	2.64935
5041	3.51343	2.33309	2.6498
5042	3.51412	2.33378	2.65026
5043	3.51482	2.33448	2.65071
5044	3.51552	2.33518	2.65117
5045	3.51621	2.33587	2.65162
5046	3.51691	2.33657	2.65207
5047	3.51761	2.33727	2.65253
5048	3.5183	2.33796	2.65298
5049	3.519	2.33866	2.65344
5050	3.5197	2.33936	2.65389
5051	3.5204	2.34006	2.65435
5052	3.52109	2.34075	2.6548
5053	3.52179	2.34145	2.65525
5054	3.52249	2.34215	2.65571
5055	3.52318	2.34284	2.65616
5056	3.52388	2.34354	2.65662
5057	3.52458	2.34424	2.65707
5058	3.52527	2.34493	2.65752
5059	3.52597	2.34563	2.65798
5060	3.52667	2.34633	2.65843
5061	3.52737	2.34703	2.65888
5062	3.52806	2.34772	2.65934
5063	3.52876	2.34842	2.65979
5064	3.52946	2.34912	2.66024
5065	3.53015	2.34981	2.6607
5066	3.53085	2.35051	2.66115
5067	3.53155	2.35121	2.6616
5068	3.53224	2.3519	2.66206
5069	3.53294	2.3526	2.66251
5070	3.53364	2.3533	2.66296
5071	3.53434	2.354	2.66341
5072	3.53503	2.35469	2.66387
5073	3.53573	2.35539	2.66432
5074	3.53643	2.35609	2.66477
5075	3.53712	2.35678	2.66522
5076	3.53782	2.35748	2.66568
5077	3.53852	2.35818	2.66613
5078	3.53921	2.35887	2.66658
5079	3.53991	2.35957	2.66703
5080	3.54061	2.36027	2.66748
5081	3.5413	2.36096	2.66794
5082	3.542	2.36166	2.66839
5083	3.5427	2.36236	2.66884
5084	3.5434	2.36306	2.66929
5085	3.54409	2.36375	2.66974
5086	3.54479	2.36445	2.67019
5087	3.54549	2.36515	2.67065
5088	3.54618	2.36584	2.6711
5089	3.54688	2.36654	2.67155
5090	3.54758	2.36724	2.672
5091	3.54827	2.36793	2.67245
5092	3.54897	2.36863	2.6729
5093	3.54967	2.36933	2.67335
5094	3.55037	2.37003	2.6738
5095	3.55106	2.37072	2.67425
5096	3.55176	2.37142	2.6747
5097	3.55246	2.37212	2.67515
5098	3.55315	2.37281	2.6756
5099	3.55385	2.37351	2.67605
5100	3.55455	2.37421	2.67651
5101	3.55524	2.3749	2.67696
5102	3.55594	2.3756	2.67741
5103	3.55664	2.3763	2.67786
5104	3.55734	2.377	2.67831
5105	3.55803	2.37769	2.67876
5106	3.55873	2.37839	2.67921
5107	3.55943	2.37909	2.67966
5108	3.56012	2.37978	2.6801
5109	3.56082	2.38048	2.68055
5110	3.56152	2.38118	2.681
5111	3.56221	2.38187	2.68145
5112	3.56291	2.38257	2.6819
5113	3.56361	2.38327	2.68235
5114	3.56431	2.38396	2.6828
5115	3.565	2.38466	2.68325
5116	3.5657	2.38536	2.6837
5117	3.5664	2.38606	2.68415
5118	3.56709	2.38675	2.6846
5119	3.56779	2.38745	2.68505
5120	3.56849	2.38815	2.68549
5121	3.56918	2.38884	2.68594
5122	3.56988	2.38954	2.68639
5123	3.57058	2.39024	2.68684
5124	3.57127	2.39093	2.68729
5125	3.57197	2.39163	2.68774
5126	3.57267	2.39233	2.68819
5127	3.57337	2.39303	2.68863
5128	3.57406	2.39372	2.68908
5129	3.57476	2.39442	2.68953
5130	3.57546	2.39512	2.68998
5131	3.57615	2.39581	2.69043
5132	3.57685	2.39651	2.69087
5133	3.57755	2.39721	2.69132
5134	3.57824	2.3979	2.69177
5135	3.57894	2.3986	2.69222
5136	3.57964	2.3993	2.69266
5137	3.58034	2.4	2.69311
5138	3.58103	2.40069	2.69356
5139	3.58173	2.40139	2.69401
5140	3.58243	2.40209	2.69445
5141	3.58312	2.40278	2.6949
5142	3.58382	2.40348	2.69535
5143	3.58452	2.40418	2.69579
5144	3.58521	2.40487	2.69624
5145	3.58591	2.40557	2.69669
5146	3.58661	2.40627	2.69714
5147	3.58731	2.40696	2.69758
5148	3.588	2.40766	2.69803
5149	3.5887	2.40836	2.69847
5150	3.5894	2.40906	2.69892
5151	3.59009	2.40975	2.69937
5152	3.59079	2.41045	2.69981
5153	3.59149	2.41115	2.70026
5154	3.59218	2.41184	2.70071
5155	3.59288	2.41254	2.70115
5156	3.59358	2.41324	2.7016
5157	3.59427	2.41393	2.70204
5158	3.59497	2.41463	2.70249
5159	3.59567	2.41533	2.70294
5160	3.59637	2.41603	2.70338
5161	3.59706	2.41672	2.70383
5162	3.59776	2.41742	2.70427
5163	3.59846	2.41812	2.70472
5164	3.59915	2.41881	2.70516
5165	3.59985	2.41951	2.70561
5166	3.60055	2.42021	2.70605
5167	3.60124	2.4209	2.7065
5168	3.60194	2.4216	2.70695
5169	3.60264	2.4223	2.70739
5170	3.60334	2.423	2.70784
5171	3.60403	2.42369	2.70828
5172	3.60473	2.42439	2.70872
5173	3.60543	2.42509	2.70917
5174	3.60612	2.42578	2.70961
5175	3.60682	2.42648	2.71006
5176	3.60752	2.42718	2.7105
5177	3.60821	2.42787	2.71095
5178	3.60891	2.42857	2.71139
5179	3.60961	2.42927	2.71184
5180	3.61031	2.42996	2.71228
5181	3.611	2.43066	2.71273
5182	3.6117	2.43136	2.71317
5183	3.6124	2.43206	2.71361
5184	3.61309	2.43275	2.71406
5185	3.61379	2.43345	2.7145
5186	3.61449	2.43415	2.71495
5187	3.61518	2.43484	2.71539
5188	3.61588	2.43554	2.71583
5189	3.61658	2.43624	2.71628
5190	3.61727	2.43693	2.71672
5191	3.61797	2.43763	2.71716
5192	3.61867	2.43833	2.71761
5193	3.61937	2.43903	2.71805
5194	3.62006	2.43972	2.71849
5195	3.62076	2.44042	2.71894
5196	3.62146	2.44112	2.71938
5197	3.62215	2.44181	2.71982
5198	3.62285	2.44251	2.72027
5199	3.62355	2.44321	2.72071
5200	3.62424	2.4439	2.72115
5201	3.62494	2.4446	2.72159
5202	3.62564	2.4453	2.72204
5203	3.62634	2.446	2.72248
5204	3.62703	2.44669	2.72292
5205	3.62773	2.44739	2.72336
5206	3.62843	2.44809	2.72381
5207	3.62912	2.44878	2.72425
5208	3.62982	2.44948	2.72469
