t, c	M(t), рад	E(t), рад	Teta(t), с	
4723	3.29179	0.791789	1.23809
4724	3.29249	0.792486	1.23901
4725	3.29318	0.793183	1.23994
4726	3.29388	0.79388	1.24086
4727	3.29458	0.794577	1.24179
4728	3.29527	0.795274	1.24271
4729	3.29597	0.795971	1.24363
4730	3.29667	0.796668	1.24456
4731	3.29737	0.797365	1.24548
4732	3.29806	0.798062	1.2464
4733	3.29876	0.798759	1.24733
4734	3.29946	0.799456	1.24825
4735	3.30015	0.800153	1.24917
4736	3.30085	0.80085	1.25009
4737	3.30155	0.801547	1.25101
4738	3.30224	0.802244	1.25193
4739	3.30294	0.802941	1.25285
4740	3.30364	0.803638	1.25377
4741	3.30434	0.804335	1.25469
4742	3.30503	0.805032	1.25561
4743	3.30573	0.805729	1.25653
4744	3.30643	0.806425	1.25745
4745	3.30712	0.807122	1.25837
4746	3.30782	0.807819	1.25929
4747	3.30852	0.808516	1.2602
4748	3.30921	0.809213	1.26112
4749	3.30991	0.80991	1.26204
4750	3.31061	0.810607	1.26296
4751	3.3113	0.811304	1.26387
4752	3.312	0.812001	1.26479
4753	3.3127	0.812698	1.2657
4754	3.3134	0.813395	1.26662
4755	3.31409	0.814092	1.26753
4756	3.31479	0.814789	1.26845
4757	3.31549	0.815486	1.26936
4758	3.31618	0.816183	1.27028
4759	3.31688	0.81688	1.27119
4760	3.31758	0.817577	1.2721
4761	3.31827	0.818274	1.27302
4762	3.31897	0.818971	1.27393
4763	3.31967	0.819668	1.27484
4764	3.32037	0.820365	1.27575
4765	3.32106	0.821062	1.27667
4766	3.32176	0.821759	1.27758
4767	3.32246	0.822456	1.27849
4768	3.32315	0.823153	1.2794
4769	3.32385	0.82385	1.28031
4770	3.32455	0.824547	1.28122
4771	3.32524	0.825244	1.28213
4772	3.32594	0.825941	1.28304
4773	3.32664	0.826638	1.28395
4774	3.32734	0.827335	1.28485
4775	3.32803	0.828032	1.28576
4776	3.32873	0.828729	1.28667
4777	3.32943	0.829425	1.28758
4778	3.33012	0.830122	1.28848
4779	3.33082	0.830819	1.28939
4780	3.33152	0.831516	1.2903
4781	3.33221	0.832213	1.2912
4782	3.33291	0.83291	1.29211
4783	3.33361	0.833607	1.29302
4784	3.3343	0.834304	1.29392
4785	3.335	0.835001	1.29483
4786	3.3357	0.835698	1.29573
4787	3.3364	0.836395	1.29663
4788	3.33709	0.837092	1.29754
4789	3.33779	0.837789	1.29844
4790	3.33849	0.838486	1.29934
4791	3.33918	0.839183	1.30025
4792	3.33988	0.83988	1.30115
4793	3.34058	0.840577	1.30205
4794	3.34127	0.841274	1.30295
4795	3.34197	0.841971	1.30385
4796	3.34267	0.842668	1.30476
4797	3.34337	0.843365	1.30566
4798	3.34406	0.844062	1.30656
4799	3.34476	0.844759	1.30746
4800	3.34546	0.845456	1.30836
4801	3.34615	0.846153	1.30926
4802	3.34685	0.84685	1.31016
4803	3.34755	0.847547	1.31105
4804	3.34824	0.848244	1.31195
4805	3.34894	0.848941	1.31285
4806	3.34964	0.849638	1.31375
4807	3.35034	0.850335	1.31465
4808	3.35103	0.851032	1.31554
4809	3.35173	0.851729	1.31644
4810	3.35243	0.852426	1.31734
4811	3.35312	0.853122	1.31823
4812	3.35382	0.853819	1.31913
4813	3.35452	0.854516	1.32002
4814	3.35521	0.855213	1.32092
4815	3.35591	0.85591	1.32181
4816	3.35661	0.856607	1.32271
4817	3.3573	0.857304	1.3236
4818	3.358	0.858001	1.32449
4819	3.3587	0.858698	1.32539
4820	3.3594	0.859395	1.32628
4821	3.36009	0.860092	1.32717
4822	3.36079	0.860789	1.32807
4823	3.36149	0.861486	1.32896
4824	3.36218	0.862183	1.32985
4825	3.36288	0.86288	1.33074
4826	3.36358	0.863577	1.33163
4827	3.36427	0.864274	1.33252
4828	3.36497	0.864971	1.33341
4829	3.36567	0.865668	1.3343
4830	3.36637	0.866365	1.33519
4831	3.36706	0.867062	1.33608
4832	3.36776	0.867759	1.33697
4833	3.36846	0.868456	1.33786
4834	3.36915	0.869153	1.33875
4835	3.36985	0.86985	1.33963
4836	3.37055	0.870547	1.34052
4837	3.37124	0.871244	1.34141
4838	3.37194	0.871941	1.3423
4839	3.37264	0.872638	1.34318
4840	3.37334	0.873335	1.34407
4841	3.37403	0.874032	1.34495
4842	3.37473	0.874729	1.34584
4843	3.37543	0.875426	1.34673
4844	3.37612	0.876122	1.34761
4845	3.37682	0.876819	1.34849
4846	3.37752	0.877516	1.34938
4847	3.37821	0.878213	1.35026
4848	3.37891	0.87891	1.35115
4849	3.37961	0.879607	1.35203
4850	3.3803	0.880304	1.35291
4851	3.381	0.881001	1.35379
4852	3.3817	0.881698	1.35468
4853	3.3824	0.882395	1.35556
4854	3.38309	0.883092	1.35644
4855	3.38379	0.883789	1.35732
4856	3.38449	0.884486	1.3582
4857	3.38518	0.885183	1.35908
4858	3.38588	0.88588	1.35996
4859	3.38658	0.886577	1.36084
4860	3.38727	0.887274	1.36172
4861	3.38797	0.887971	1.3626
4862	3.38867	0.888668	1.36348
4863	3.38937	0.889365	1.36436
4864	3.39006	0.890062	1.36524
4865	3.39076	0.890759	1.36611
4866	3.39146	0.891456	1.36699
4867	3.39215	0.892153	1.36787
4868	3.39285	0.89285	1.36875
4869	3.39355	0.893547	1.36962
4870	3.39424	0.894244	1.3705
4871	3.39494	0.894941	1.37137
4872	3.39564	0.895638	1.37225
4873	3.39634	0.896335	1.37313
4874	3.39703	0.897032	1.374
4875	3.39773	0.897729	1.37487
4876	3.39843	0.898426	1.37575
4877	3.39912	0.899123	1.37662
4878	3.39982	0.899819	1.3775
4879	3.40052	0.900516	1.37837
4880	3.40121	0.901213	1.37924
4881	3.40191	0.90191	1.38011
4882	3.40261	0.902607	1.38099
4883	3.4033	0.903304	1.38186
4884	3.404	0.904001	1.38273
4885	3.4047	0.904698	1.3836
4886	3.4054	0.905395	1.38447
4887	3.40609	0.906092	1.38534
4888	3.40679	0.906789	1.38621
4889	3.40749	0.907486	1.38708
4890	3.40818	0.908183	1.38795
4891	3.40888	0.90888	1.38882
4892	3.40958	0.909577	1.38969
4893	3.41027	0.910274	1.39056
4894	3.41097	0.910971	1.39143
4895	3.41167	0.911668	1.39229
4896	3.41237	0.912365	1.39316
4897	3.41306	0.913062	1.39403
4898	3.41376	0.913759	1.3949
4899	3.41446	0.914456	1.39576
4900	3.41515	0.915153	1.39663
4901	3.41585	0.91585	1.39749
4902	3.41655	0.916547	1.39836
4903	3.41724	0.917244	1.39922
4904	3.41794	0.917941	1.40009
4905	3.41864	0.918638	1.40095
4906	3.41934	0.919335	1.40182
4907	3.42003	0.920032	1.40268
4908	3.42073	0.920729	1.40355
4909	3.42143	0.921426	1.40441
4910	3.42212	0.922123	1.40527
4911	3.42282	0.922819	1.40613
4912	3.42352	0.923516	1.407
4913	3.42421	0.924213	1.40786
4914	3.42491	0.92491	1.40872
4915	3.42561	0.925607	1.40958
4916	3.4263	0.926304	1.41044
4917	3.427	0.927001	1.4113
4918	3.4277	0.927698	1.41216
4919	3.4284	0.928395	1.41302
4920	3.42909	0.929092	1.41388
4921	3.42979	0.929789	1.41474
4922	3.43049	0.930486	1.4156
4923	3.43118	0.931183	1.41646
4924	3.43188	0.93188	1.41732
4925	3.43258	0.932577	1.41817
4926	3.43327	0.933274	1.41903
4927	3.43397	0.933971	1.41989
4928	3.43467	0.934668	1.42075
4929	3.43537	0.935365	1.4216
4930	3.43606	0.936062	1.42246
4931	3.43676	0.936759	1.42331
4932	3.43746	0.937456	1.42417
4933	3.43815	0.938153	1.42503
4934	3.43885	0.93885	1.42588
4935	3.43955	0.939547	1.42673
4936	3.44024	0.940244	1.42759
4937	3.44094	0.940941	1.42844
4938	3.44164	0.941638	1.4293
4939	3.44234	0.942335	1.43015
4940	3.44303	0.943032	1.431
4941	3.44373	0.943729	1.43186
4942	3.44443	0.944426	1.43271
4943	3.44512	0.945123	1.43356
4944	3.44582	0.945819	1.43441
4945	3.44652	0.946516	1.43526
4946	3.44721	0.947213	1.43611
4947	3.44791	0.94791	1.43696
4948	3.44861	0.948607	1.43781
4949	3.4493	0.949304	1.43866
4950	3.45	0.950001	1.43951
4951	3.4507	0.950698	1.44036
4952	3.4514	0.951395	1.44121
4953	3.45209	0.952092	1.44206
4954	3.45279	0.952789	1.44291
4955	3.45349	0.953486	1.44376
4956	3.45418	0.954183	1.4446
4957	3.45488	0.95488	1.44545
4958	3.45558	0.955577	1.4463
4959	3.45627	0.956274	1.44715
4960	3.45697	0.956971	1.44799
4961	3.45767	0.957668	1.44884
4962	3.45837	0.958365	1.44968
4963	3.45906	0.959062	1.45053
4964	3.45976	0.959759	1.45137
4965	3.46046	0.960456	1.45222
4966	3.46115	0.961153	1.45306
4967	3.46185	0.96185	1.45391
4968	3.46255	0.962547	1.45475
4969	3.46324	0.963244	1.45559
4970	3.46394	0.963941	1.45644
4971	3.46464	0.964638	1.45728
4972	3.46534	0.965335	1.45812
4973	3.46603	0.966032	1.45896
4974	3.46673	0.966729	1.45981
4975	3.46743	0.967426	1.46065
4976	3.46812	0.968123	1.46149
4977	3.46882	0.96882	1.46233
4978	3.46952	0.969516	1.46317
4979	3.47021	0.970213	1.46401
4980	3.47091	0.97091	1.46485
4981	3.47161	0.971607	1.46569
4982	3.4723	0.972304	1.46653
4983	3.473	0.973001	1.46737
4984	3.4737	0.973698	1.46821
4985	3.4744	0.974395	1.46904
4986	3.47509	0.975092	1.46988
4987	3.47579	0.975789	1.47072
4988	3.47649	0.976486	1.47156
4989	3.47718	0.977183	1.47239
4990	3.47788	0.97788	1.47323
4991	3.47858	0.978577	1.47407
4992	3.47927	0.979274	1.4749
4993	3.47997	0.979971	1.47574
4994	3.48067	0.980668	1.47657
4995	3.48137	0.981365	1.47741
4996	3.48206	0.982062	1.47824
4997	3.48276	0.982759	1.47908
4998	3.48346	0.983456	1.47991
4999	3.48415	0.984153	1.48075
5000	3.48485	0.98485	1.48158
5001	3.48555	0.985547	1.48241
5002	3.48624	0.986244	1.48324
5003	3.48694	0.986941	1.48408
5004	3.48764	0.987638	1.48491
5005	3.48834	0.988335	1.48574
5006	3.48903	0.989032	1.48657
5007	3.48973	0.989729	1.4874
5008	3.49043	0.990426	1.48823
5009	3.49112	0.991123	1.48906
5010	3.49182	0.99182	1.48989
5011	3.49252	0.992516	1.49072
5012	3.49321	0.993213	1.49155
5013	3.49391	0.99391	1.49238
5014	3.49461	0.994607	1.49321
5015	3.4953	0.995304	1.49404
5016	3.496	0.996001	1.49487
5017	3.4967	0.996698	1.4957
5018	3.4974	0.997395	1.49652
5019	3.49809	0.998092	1.49735
5020	3.49879	0.998789	1.49818
5021	3.49949	0.999486	1.499
5022	3.50018	1.00018	1.49983
5023	3.50088	1.00088	1.50066
5024	3.50158	1.00158	1.50148
5025	3.50227	1.00227	1.50231
5026	3.50297	1.00297	1.50313
5027	3.50367	1.00367	1.50396
5028	3.50437	1.00436	1.50478
5029	3.50506	1.00506	1.50561
5030	3.50576	1.00576	1.50643
5031	3.50646	1.00646	1.50725
5032	3.50715	1.00715	1.50808
5033	3.50785	1.00785	1.5089
5034	3.50855	1.00855	1.50972
5035	3.50924	1.00924	1.51054
5036	3.50994	1.00994	1.51136
5037	3.51064	1.01064	1.51219
5038	3.51134	1.01133	1.51301
5039	3.51203	1.01203	1.51383
5040	3.51273	1.01273	1.51465
5041	3.51343	1.01343	1.51547
5042	3.51412	1.01412	1.51629
5043	3.51482	1.01482	1.51711
5044	3.51552	1.01552	1.51793
5045	3.51621	1.01621	1.51875
5046	3.51691	1.01691	1.51956
5047	3.51761	1.01761	1.52038
5048	3.5183	1.0183	1.5212
5049	3.519	1.019	1.52202
5050	3.5197	1.0197	1.52284
5051	3.5204	1.0204	1.52365
5052	3.52109	1.02109	1.52447
5053	3.52179	1.02179	1.52529
5054	3.52249	1.02249	1.5261
5055	3.52318	1.02318	1.52692
5056	3.52388	1.02388	1.52773
5057	3.52458	1.02458	1.52855
5058	3.52527	1.02527	1.52936
5059	3.52597	1.02597	1.53018
5060	3.52667	1.02667	1.53099
5061	3.52737	1.02736	1.53181
5062	3.52806	1.02806	1.53262
5063	3.52876	1.02876	1.53343
5064	3.52946	1.02946	1.53424
5065	3.53015	1.03015	1.53506
5066	3.53085	1.03085	1.53587
5067	3.53155	1.03155	1.53668
5068	3.53224	1.03224	1.53749
5069	3.53294	1.03294	1.5383
5070	3.53364	1.03364	1.53912
5071	3.53434	1.03433	1.53993
5072	3.53503	1.03503	1.54074
5073	3.53573	1.03573	1.54155
5074	3.53643	1.03643	1.54236
5075	3.53712	1.03712	1.54317
5076	3.53782	1.03782	1.54397
5077	3.53852	1.03852	1.54478
5078	3.53921	1.03921	1.54559
5079	3.53991	1.03991	1.5464
5080	3.54061	1.04061	1.54721
5081	3.5413	1.0413	1.54802
5082	3.542	1.042	1.54882
5083	3.5427	1.0427	1.54963
5084	3.5434	1.0434	1.55044
5085	3.54409	1.04409	1.55124
5086	3.54479	1.04479	1.55205
5087	3.54549	1.04549	1.55285
5088	3.54618	1.04618	1.55366
5089	3.54688	1.04688	1.55446
5090	3.54758	1.04758	1.55527
5091	3.54827	1.04827	1.55607
5092	3.54897	1.04897	1.55688
5093	3.54967	1.04967	1.55768
5094	3.55037	1.05037	1.55848
5095	3.55106	1.05106	1.55929
5096	3.55176	1.05176	1.56009
5097	3.55246	1.05246	1.56089
5098	3.55315	1.05315	1.56169
5099	3.55385	1.05385	1.5625
5100	3.55455	1.05455	1.5633
5101	3.55524	1.05524	1.5641
5102	3.55594	1.05594	1.5649
5103	3.55664	1.05664	1.5657
5104	3.55734	1.05733	1.5665
5105	3.55803	1.05803	1.5673
5106	3.55873	1.05873	1.5681
5107	3.55943	1.05943	1.5689
5108	3.56012	1.06012	1.5697
5109	3.56082	1.06082	1.5705
5110	3.56152	1.06152	1.5713
5111	3.56221	1.06221	1.57209
5112	3.56291	1.06291	1.57289
5113	3.56361	1.06361	1.57369
5114	3.56431	1.0643	1.57449
5115	3.565	1.065	1.57528
5116	3.5657	1.0657	1.57608
5117	3.5664	1.0664	1.57688
5118	3.56709	1.06709	1.57767
5119	3.56779	1.06779	1.57847
5120	3.56849	1.06849	1.57926
5121	3.56918	1.06918	1.58006
5122	3.56988	1.06988	1.58085
5123	3.57058	1.07058	1.58165
5124	3.57127	1.07127	1.58244
5125	3.57197	1.07197	1.58324
5126	3.57267	1.07267	1.58403
5127	3.57337	1.07337	1.58482
5128	3.57406	1.07406	1.58562
5129	3.57476	1.07476	1.58641
5130	3.57546	1.07546	1.5872
5131	3.57615	1.07615	1.58799
5132	3.57685	1.07685	1.58878
5133	3.57755	1.07755	1.58957
5134	3.57824	1.07824	1.59037
5135	3.57894	1.07894	1.59116
5136	3.57964	1.07964	1.59195
5137	3.58034	1.08033	1.59274
5138	3.58103	1.08103	1.59353
5139	3.58173	1.08173	1.59432
5140	3.58243	1.08243	1.59511
5141	3.58312	1.08312	1.59589
5142	3.58382	1.08382	1.59668
5143	3.58452	1.08452	1.59747
5144	3.58521	1.08521	1.59826
5145	3.58591	1.08591	1.59905
5146	3.58661	1.08661	1.59983
5147	3.58731	1.0873	1.60062
5148	3.588	1.088	1.60141
5149	3.5887	1.0887	1.60219
5150	3.5894	1.0894	1.60298
5151	3.59009	1.09009	1.60377
5152	3.59079	1.09079	1.60455
5153	3.59149	1.09149	1.60534
5154	3.59218	1.09218	1.60612
5155	3.59288	1.09288	1.60691
5156	3.59358	1.09358	1.60769
5157	3.59427	1.09427	1.60847
5158	3.59497	1.09497	1.60926
5159	3.59567	1.09567	1.61004
5160	3.59637	1.09637	1.61082
5161	3.59706	1.09706	1.61161
5162	3.59776	1.09776	1.61239
5163	3.59846	1.09846	1.61317
5164	3.59915	1.09915	1.61395
5165	3.59985	1.09985	1.61473
5166	3.60055	1.10055	1.61552
5167	3.60124	1.10124	1.6163
5168	3.60194	1.10194	1.61708
5169	3.60264	1.10264	1.61786
5170	3.60334	1.10333	1.61864
5171	3.60403	1.10403	1.61942
5172	3.60473	1.10473	1.6202
5173	3.60543	1.10543	1.62098
5174	3.60612	1.10612	1.62175
5175	3.60682	1.10682	1.62253
5176	3.60752	1.10752	1.62331
5177	3.60821	1.10821	1.62409
5178	3.60891	1.10891	1.62487
5179	3.60961	1.10961	1.62564
5180	3.61031	1.1103	1.62642
5181	3.611	1.111	1.6272
5182	3.6117	1.1117	1.62797
5183	3.6124	1.1124	1.62875
5184	3.61309	1.11309	1.62953
5185	3.61379	1.11379	1.6303
5186	3.61449	1.11449	1.63108
5187	3.61518	1.11518	1.63185
5188	3.61588	1.11588	1.63263
5189	3.61658	1.11658	1.6334
5190	3.61727	1.11727	1.63417
5191	3.61797	1.11797	1.63495
5192	3.61867	1.11867	1.63572
5193	3.61937	1.11937	1.63649
5194	3.62006	1.12006	1.63727
5195	3.62076	1.12076	1.63804
5196	3.62146	1.12146	1.63881
5197	3.62215	1.12215	1.63958
5198	3.62285	1.12285	1.64035
5199	3.62355	1.12355	1.64113
5200	3.62424	1.12424	1.6419
5201	3.62494	1.12494	1.64267
5202	3.62564	1.12564	1.64344
5203	3.62634	1.12633	1.64421
5204	3.62703	1.12703	1.64498
5205	3.62773	1.12773	1.64575
5206	3.62843	1.12843	1.64652
5207	3.62912	1.12912	1.64728
5208	3.62982	1.12982	1.64805
5209	3.63052	1.13052	1.64882
5210	3.63121	1.13121	1.64959
5211	3.63191	1.13191	1.65036
5212	3.63261	1.13261	1.65112
5213	3.63331	1.1333	1.65189
5214	3.634	1.134	1.65266
5215	3.6347	1.1347	1.65343
5216	3.6354	1.1354	1.65419
5217	3.63609	1.13609	1.65496
5218	3.63679	1.13679	1.65572
5219	3.63749	1.13749	1.65649
5220	3.63818	1.13818	1.65725
5221	3.63888	1.13888	1.65802
5222	3.63958	1.13958	1.65878
5223	3.64027	1.14027	1.65955
5224	3.64097	1.14097	1.66031
5225	3.64167	1.14167	1.66107
5226	3.64237	1.14237	1.66184
5227	3.64306	1.14306	1.6626
5228	3.64376	1.14376	1.66336
5229	3.64446	1.14446	1.66412
5230	3.64515	1.14515	1.66489
5231	3.64585	1.14585	1.66565
5232	3.64655	1.14655	1.66641
5233	3.64724	1.14724	1.66717
5234	3.64794	1.14794	1.66793
5235	3.64864	1.14864	1.66869
5236	3.64934	1.14933	1.66945
5237	3.65003	1.15003	1.67021
5238	3.65073	1.15073	1.67097
5239	3.65143	1.15143	1.67173
5240	3.65212	1.15212	1.67249
5241	3.65282	1.15282	1.67325
5242	3.65352	1.15352	1.67401
5243	3.65421	1.15421	1.67477
5244	3.65491	1.15491	1.67552
5245	3.65561	1.15561	1.67628
5246	3.65631	1.1563	1.67704
5247	3.657	1.157	1.6778
5248	3.6577	1.1577	1.67855
5249	3.6584	1.1584	1.67931
5250	3.65909	1.15909	1.68006
5251	3.65979	1.15979	1.68082
5252	3.66049	1.16049	1.68158
5253	3.66118	1.16118	1.68233
5254	3.66188	1.16188	1.68309
5255	3.66258	1.16258	1.68384
5256	3.66327	1.16327	1.6846
5257	3.66397	1.16397	1.68535
5258	3.66467	1.16467	1.6861
5259	3.66537	1.16537	1.68686
5260	3.66606	1.16606	1.68761
5261	3.66676	1.16676	1.68836
5262	3.66746	1.16746	1.68912
5263	3.66815	1.16815	1.68987
5264	3.66885	1.16885	1.69062
5265	3.66955	1.16955	1.69137
5266	3.67024	1.17024	1.69212
5267	3.67094	1.17094	1.69287
5268	3.67164	1.17164	1.69363
5269	3.67234	1.17233	1.69438
5270	3.67303	1.17303	1.69513
5271	3.67373	1.17373	1.69588
5272	3.67443	1.17443	1.69663
5273	3.67512	1.17512	1.69738
5274	3.67582	1.17582	1.69812
5275	3.67652	1.17652	1.69887
5276	3.67721	1.17721	1.69962
5277	3.67791	1.17791	1.70037
5278	3.67861	1.17861	1.70112
5279	3.67931	1.1793	1.70187
5280	3.68	1.18	1.70261
5281	3.6807	1.1807	1.70336
5282	3.6814	1.1814	1.70411
5283	3.68209	1.18209	1.70485
5284	3.68279	1.18279	1.7056
5285	3.68349	1.18349	1.70635
5286	3.68418	1.18418	1.70709
5287	3.68488	1.18488	1.70784
5288	3.68558	1.18558	1.70858
5289	3.68627	1.18627	1.70933
5290	3.68697	1.18697	1.71007
5291	3.68767	1.18767	1.71082
5292	3.68837	1.18837	1.71156
5293	3.68906	1.18906	1.7123
5294	3.68976	1.18976	1.71305
5295	3.69046	1.19046	1.71379
5296	3.69115	1.19115	1.71453
5297	3.69185	1.19185	1.71527
5298	3.69255	1.19255	1.71602
5299	3.69324	1.19324	1.71676
5300	3.69394	1.19394	1.7175
5301	3.69464	1.19464	1.71824
5302	3.69534	1.19533	1.71898
5303	3.69603	1.19603	1.71972
5304	3.69673	1.19673	1.72046
5305	3.69743	1.19743	1.7212
5306	3.69812	1.19812	1.72194
5307	3.69882	1.19882	1.72268
5308	3.69952	1.19952	1.72342
5309	3.70021	1.20021	1.72416
5310	3.70091	1.20091	1.7249
5311	3.70161	1.20161	1.72564
5312	3.70231	1.2023	1.72638
5313	3.703	1.203	1.72712
5314	3.7037	1.2037	1.72785
5315	3.7044	1.2044	1.72859
5316	3.70509	1.20509	1.72933
5317	3.70579	1.20579	1.73007
5318	3.70649	1.20649	1.7308
5319	3.70718	1.20718	1.73154
5320	3.70788	1.20788	1.73227
5321	3.70858	1.20858	1.73301
5322	3.70927	1.20927	1.73375
5323	3.70997	1.20997	1.73448
5324	3.71067	1.21067	1.73522
5325	3.71137	1.21137	1.73595
5326	3.71206	1.21206	1.73668
5327	3.71276	1.21276	1.73742
5328	3.71346	1.21346	1.73815
5329	3.71415	1.21415	1.73889
5330	3.71485	1.21485	1.73962
5331	3.71555	1.21555	1.74035
5332	3.71624	1.21624	1.74108
5333	3.71694	1.21694	1.74182
5334	3.71764	1.21764	1.74255
5335	3.71834	1.21833	1.74328
5336	3.71903	1.21903	1.74401
5337	3.71973	1.21973	1.74474
5338	3.72043	1.22043	1.74547
5339	3.72112	1.22112	1.7462
5340	3.72182	1.22182	1.74693
5341	3.72252	1.22252	1.74766
5342	3.72321	1.22321	1.74839
5343	3.72391	1.22391	1.74912
5344	3.72461	1.22461	1.74985
5345	3.72531	1.2253	1.75058
5346	3.726	1.226	1.75131
5347	3.7267	1.2267	1.75204
5348	3.7274	1.2274	1.75277
5349	3.72809	1.22809	1.75349
5350	3.72879	1.22879	1.75422
5351	3.72949	1.22949	1.75495
5352	3.73018	1.23018	1.75568
5353	3.73088	1.23088	1.7564
5354	3.73158	1.23158	1.75713
5355	3.73227	1.23227	1.75786
5356	3.73297	1.23297	1.75858
5357	3.73367	1.23367	1.75931
5358	3.73437	1.23437	1.76003
5359	3.73506	1.23506	1.76076
5360	3.73576	1.23576	1.76148
5361	3.73646	1.23646	1.76221
5362	3.73715	1.23715	1.76293
5363	3.73785	1.23785	1.76366
5364	3.73855	1.23855	1.76438
5365	3.73924	1.23924	1.7651
5366	3.73994	1.23994	1.76583
5367	3.74064	1.24064	1.76655
5368	3.74134	1.24133	1.76727
5369	3.74203	1.24203	1.76799
5370	3.74273	1.24273	1.76872
5371	3.74343	1.24343	1.76944
5372	3.74412	1.24412	1.77016
5373	3.74482	1.24482	1.77088
5374	3.74552	1.24552	1.7716
5375	3.74621	1.24621	1.77232
5376	3.74691	1.24691	1.77304
5377	3.74761	1.24761	1.77376
5378	3.74831	1.2483	1.77448
5379	3.749	1.249	1.7752
5380	3.7497	1.2497	1.77592
5381	3.7504	1.2504	1.77664
5382	3.75109	1.25109	1.77736
5383	3.75179	1.25179	1.77808
5384	3.75249	1.25249	1.77879
5385	3.75318	1.25318	1.77951
5386	3.75388	1.25388	1.78023
5387	3.75458	1.25458	1.78095
5388	3.75527	1.25527	1.78166
5389	3.75597	1.25597	1.78238
5390	3.75667	1.25667	1.7831
5391	3.75737	1.25737	1.78381
5392	3.75806	1.25806	1.78453
5393	3.75876	1.25876	1.78525
5394	3.75946	1.25946	1.78596
5395	3.76015	1.26015	1.78668
5396	3.76085	1.26085	1.78739
5397	3.76155	1.26155	1.78811
5398	3.76224	1.26224	1.78882
5399	3.76294	1.26294	1.78953
5400	3.76364	1.26364	1.79025
5401	3.76434	1.26433	1.79096
5402	3.76503	1.26503	1.79167
5403	3.76573	1.26573	1.79239
5404	3.76643	1.26643	1.7931
5405	3.76712	1.26712	1.79381
5406	3.76782	1.26782	1.79452
5407	3.76852	1.26852	1.79524
5408	3.76921	1.26921	1.79595
5409	3.76991	1.26991	1.79666
5410	3.77061	1.27061	1.79737
5411	3.77131	1.2713	1.79808
5412	3.772	1.272	1.79879
5413	3.7727	1.2727	1.7995
5414	3.7734	1.2734	1.80021
5415	3.77409	1.27409	1.80092
5416	3.77479	1.27479	1.80163
5417	3.77549	1.27549	1.80234
5418	3.77618	1.27618	1.80305
5419	3.77688	1.27688	1.80376
5420	3.77758	1.27758	1.80447
5421	3.77827	1.27827	1.80517
5422	3.77897	1.27897	1.80588
5423	3.77967	1.27967	1.80659
5424	3.78037	1.28037	1.8073
5425	3.78106	1.28106	1.808
5426	3.78176	1.28176	1.80871
5427	3.78246	1.28246	1.80942
5428	3.78315	1.28315	1.81012
5429	3.78385	1.28385	1.81083
5430	3.78455	1.28455	1.81154
5431	3.78524	1.28524	1.81224
5432	3.78594	1.28594	1.81295
5433	3.78664	1.28664	1.81365
5434	3.78734	1.28733	1.81436
5435	3.78803	1.28803	1.81506
5436	3.78873	1.28873	1.81576
5437	3.78943	1.28943	1.81647
5438	3.79012	1.29012	1.81717
5439	3.79082	1.29082	1.81788
5440	3.79152	1.29152	1.81858
5441	3.79221	1.29221	1.81928
5442	3.79291	1.29291	1.81998
5443	3.79361	1.29361	1.82069
5444	3.79431	1.2943	1.82139
5445	3.795	1.295	1.82209
5446	3.7957	1.2957	1.82279
5447	3.7964	1.2964	1.82349
5448	3.79709	1.29709	1.82419
5449	3.79779	1.29779	1.82489
5450	3.79849	1.29849	1.82559
5451	3.79918	1.29918	1.82629
5452	3.79988	1.29988	1.82699
5453	3.80058	1.30058	1.82769
5454	3.80127	1.30127	1.82839
5455	3.80197	1.30197	1.82909
5456	3.80267	1.30267	1.82979
5457	3.80337	1.30337	1.83049
5458	3.80406	1.30406	1.83119
5459	3.80476	1.30476	1.83189
5460	3.80546	1.30546	1.83258
5461	3.80615	1.30615	1.83328
5462	3.80685	1.30685	1.83398
5463	3.80755	1.30755	1.83468
5464	3.80824	1.30824	1.83537
5465	3.80894	1.30894	1.83607
5466	3.80964	1.30964	1.83676
5467	3.81034	1.31033	1.83746
5468	3.81103	1.31103	1.83816
5469	3.81173	1.31173	1.83885
5470	3.81243	1.31243	1.83955
5471	3.81312	1.31312	1.84024
5472	3.81382	1.31382	1.84094
5473	3.81452	1.31452	1.84163
5474	3.81521	1.31521	1.84233
5475	3.81591	1.31591	1.84302
5476	3.81661	1.31661	1.84371
5477	3.81731	1.3173	1.84441
5478	3.818	1.318	1.8451
5479	3.8187	1.3187	1.84579
5480	3.8194	1.3194	1.84648
5481	3.82009	1.32009	1.84718
5482	3.82079	1.32079	1.84787
5483	3.82149	1.32149	1.84856
5484	3.82218	1.32218	1.84925
5485	3.82288	1.32288	1.84994
5486	3.82358	1.32358	1.85063
5487	3.82427	1.32427	1.85132
5488	3.82497	1.32497	1.85202
5489	3.82567	1.32567	1.85271
5490	3.82637	1.32637	1.8534
5491	3.82706	1.32706	1.85409
5492	3.82776	1.32776	1.85477
5493	3.82846	1.32846	1.85546
5494	3.82915	1.32915	1.85615
5495	3.82985	1.32985	1.85684
5496	3.83055	1.33055	1.85753
5497	3.83124	1.33124	1.85822
5498	3.83194	1.33194	1.85891
5499	3.83264	1.33264	1.85959
5500	3.83334	1.33333	1.86028
