t, c	M(t), рад	E(t), рад	Teta(t), с	
4026	2.806	2.91542	3.00854
4027	2.8067	2.91589	3.00882
4028	2.8074	2.91636	3.0091
4029	2.80809	2.91684	3.00938
4030	2.80879	2.91731	3.00966
4031	2.80949	2.91778	3.00993
4032	2.81018	2.91825	3.01021
4033	2.81088	2.91873	3.01049
4034	2.81158	2.9192	3.01077
4035	2.81227	2.91967	3.01105
4036	2.81297	2.92014	3.01133
4037	2.81367	2.92061	3.01161
4038	2.81437	2.92109	3.01189
4039	2.81506	2.92156	3.01217
4040	2.81576	2.92203	3.01245
4041	2.81646	2.9225	3.01273
4042	2.81715	2.92298	3.01301
4043	2.81785	2.92345	3.01329
4044	2.81855	2.92392	3.01356
4045	2.81924	2.92439	3.01384
4046	2.81994	2.92486	3.01412
4047	2.82064	2.92534	3.0144
4048	2.82133	2.92581	3.01468
4049	2.82203	2.92628	3.01496
4050	2.82273	2.92675	3.01524
4051	2.82343	2.92722	3.01552
4052	2.82412	2.9277	3.0158
4053	2.82482	2.92817	3.01608
4054	2.82552	2.92864	3.01635
4055	2.82621	2.92911	3.01663
4056	2.82691	2.92958	3.01691
4057	2.82761	2.93005	3.01719
4058	2.8283	2.93053	3.01747
4059	2.829	2.931	3.01775
4060	2.8297	2.93147	3.01803
4061	2.8304	2.93194	3.01831
4062	2.83109	2.93241	3.01859
4063	2.83179	2.93289	3.01886
4064	2.83249	2.93336	3.01914
4065	2.83318	2.93383	3.01942
4066	2.83388	2.9343	3.0197
4067	2.83458	2.93477	3.01998
4068	2.83527	2.93524	3.02026
4069	2.83597	2.93572	3.02054
4070	2.83667	2.93619	3.02082
4071	2.83737	2.93666	3.02109
4072	2.83806	2.93713	3.02137
4073	2.83876	2.9376	3.02165
4074	2.83946	2.93807	3.02193
4075	2.84015	2.93855	3.02221
4076	2.84085	2.93902	3.02249
4077	2.84155	2.93949	3.02276
4078	2.84224	2.93996	3.02304
4079	2.84294	2.94043	3.02332
4080	2.84364	2.9409	3.0236
4081	2.84433	2.94138	3.02388
4082	2.84503	2.94185	3.02416
4083	2.84573	2.94232	3.02444
4084	2.84643	2.94279	3.02471
4085	2.84712	2.94326	3.02499
4086	2.84782	2.94373	3.02527
4087	2.84852	2.9442	3.02555
4088	2.84921	2.94468	3.02583
4089	2.84991	2.94515	3.02611
4090	2.85061	2.94562	3.02638
4091	2.8513	2.94609	3.02666
4092	2.852	2.94656	3.02694
4093	2.8527	2.94703	3.02722
4094	2.8534	2.9475	3.0275
4095	2.85409	2.94797	3.02778
4096	2.85479	2.94845	3.02805
4097	2.85549	2.94892	3.02833
4098	2.85618	2.94939	3.02861
4099	2.85688	2.94986	3.02889
4100	2.85758	2.95033	3.02917
4101	2.85827	2.9508	3.02944
4102	2.85897	2.95127	3.02972
4103	2.85967	2.95174	3.03
4104	2.86037	2.95222	3.03028
4105	2.86106	2.95269	3.03056
4106	2.86176	2.95316	3.03083
4107	2.86246	2.95363	3.03111
4108	2.86315	2.9541	3.03139
4109	2.86385	2.95457	3.03167
4110	2.86455	2.95504	3.03195
4111	2.86524	2.95551	3.03222
4112	2.86594	2.95599	3.0325
4113	2.86664	2.95646	3.03278
4114	2.86733	2.95693	3.03306
4115	2.86803	2.9574	3.03334
4116	2.86873	2.95787	3.03361
4117	2.86943	2.95834	3.03389
4118	2.87012	2.95881	3.03417
4119	2.87082	2.95928	3.03445
4120	2.87152	2.95975	3.03472
4121	2.87221	2.96022	3.035
4122	2.87291	2.9607	3.03528
4123	2.87361	2.96117	3.03556
4124	2.8743	2.96164	3.03584
4125	2.875	2.96211	3.03611
4126	2.8757	2.96258	3.03639
4127	2.8764	2.96305	3.03667
4128	2.87709	2.96352	3.03695
4129	2.87779	2.96399	3.03722
4130	2.87849	2.96446	3.0375
4131	2.87918	2.96493	3.03778
4132	2.87988	2.9654	3.03806
4133	2.88058	2.96587	3.03833
4134	2.88127	2.96635	3.03861
4135	2.88197	2.96682	3.03889
4136	2.88267	2.96729	3.03917
4137	2.88337	2.96776	3.03945
4138	2.88406	2.96823	3.03972
4139	2.88476	2.9687	3.04
4140	2.88546	2.96917	3.04028
4141	2.88615	2.96964	3.04056
4142	2.88685	2.97011	3.04083
4143	2.88755	2.97058	3.04111
4144	2.88824	2.97105	3.04139
4145	2.88894	2.97152	3.04167
4146	2.88964	2.97199	3.04194
4147	2.89033	2.97246	3.04222
4148	2.89103	2.97294	3.0425
4149	2.89173	2.97341	3.04277
4150	2.89243	2.97388	3.04305
4151	2.89312	2.97435	3.04333
4152	2.89382	2.97482	3.04361
4153	2.89452	2.97529	3.04388
4154	2.89521	2.97576	3.04416
4155	2.89591	2.97623	3.04444
4156	2.89661	2.9767	3.04472
4157	2.8973	2.97717	3.04499
4158	2.898	2.97764	3.04527
4159	2.8987	2.97811	3.04555
4160	2.8994	2.97858	3.04582
4161	2.90009	2.97905	3.0461
4162	2.90079	2.97952	3.04638
4163	2.90149	2.97999	3.04666
4164	2.90218	2.98046	3.04693
4165	2.90288	2.98093	3.04721
4166	2.90358	2.9814	3.04749
4167	2.90427	2.98187	3.04776
4168	2.90497	2.98235	3.04804
4169	2.90567	2.98282	3.04832
4170	2.90637	2.98329	3.0486
4171	2.90706	2.98376	3.04887
4172	2.90776	2.98423	3.04915
4173	2.90846	2.9847	3.04943
4174	2.90915	2.98517	3.0497
4175	2.90985	2.98564	3.04998
4176	2.91055	2.98611	3.05026
4177	2.91124	2.98658	3.05053
4178	2.91194	2.98705	3.05081
4179	2.91264	2.98752	3.05109
4180	2.91333	2.98799	3.05137
4181	2.91403	2.98846	3.05164
4182	2.91473	2.98893	3.05192
4183	2.91543	2.9894	3.0522
4184	2.91612	2.98987	3.05247
4185	2.91682	2.99034	3.05275
4186	2.91752	2.99081	3.05303
4187	2.91821	2.99128	3.0533
4188	2.91891	2.99175	3.05358
4189	2.91961	2.99222	3.05386
4190	2.9203	2.99269	3.05413
4191	2.921	2.99316	3.05441
4192	2.9217	2.99363	3.05469
4193	2.9224	2.9941	3.05496
4194	2.92309	2.99457	3.05524
4195	2.92379	2.99504	3.05552
4196	2.92449	2.99551	3.05579
4197	2.92518	2.99598	3.05607
4198	2.92588	2.99645	3.05635
4199	2.92658	2.99692	3.05663
4200	2.92727	2.99739	3.0569
4201	2.92797	2.99786	3.05718
4202	2.92867	2.99833	3.05746
4203	2.92937	2.9988	3.05773
4204	2.93006	2.99927	3.05801
4205	2.93076	2.99974	3.05828
4206	2.93146	3.00021	3.05856
4207	2.93215	3.00068	3.05884
4208	2.93285	3.00115	3.05911
4209	2.93355	3.00162	3.05939
4210	2.93424	3.00209	3.05967
4211	2.93494	3.00256	3.05994
4212	2.93564	3.00303	3.06022
4213	2.93633	3.0035	3.0605
4214	2.93703	3.00397	3.06077
4215	2.93773	3.00444	3.06105
4216	2.93843	3.00491	3.06133
4217	2.93912	3.00538	3.0616
4218	2.93982	3.00585	3.06188
4219	2.94052	3.00632	3.06216
4220	2.94121	3.00679	3.06243
4221	2.94191	3.00726	3.06271
4222	2.94261	3.00773	3.06299
4223	2.9433	3.0082	3.06326
4224	2.944	3.00867	3.06354
4225	2.9447	3.00914	3.06381
4226	2.9454	3.00961	3.06409
4227	2.94609	3.01008	3.06437
4228	2.94679	3.01055	3.06464
4229	2.94749	3.01102	3.06492
4230	2.94818	3.01149	3.0652
4231	2.94888	3.01196	3.06547
4232	2.94958	3.01243	3.06575
4233	2.95027	3.0129	3.06603
4234	2.95097	3.01337	3.0663
4235	2.95167	3.01384	3.06658
4236	2.95237	3.01431	3.06685
4237	2.95306	3.01478	3.06713
4238	2.95376	3.01524	3.06741
4239	2.95446	3.01571	3.06768
4240	2.95515	3.01618	3.06796
4241	2.95585	3.01665	3.06824
4242	2.95655	3.01712	3.06851
4243	2.95724	3.01759	3.06879
4244	2.95794	3.01806	3.06906
4245	2.95864	3.01853	3.06934
4246	2.95933	3.019	3.06962
4247	2.96003	3.01947	3.06989
4248	2.96073	3.01994	3.07017
4249	2.96143	3.02041	3.07044
4250	2.96212	3.02088	3.07072
4251	2.96282	3.02135	3.071
4252	2.96352	3.02182	3.07127
4253	2.96421	3.02229	3.07155
4254	2.96491	3.02276	3.07183
4255	2.96561	3.02323	3.0721
4256	2.9663	3.0237	3.07238
4257	2.967	3.02417	3.07265
4258	2.9677	3.02464	3.07293
4259	2.9684	3.02511	3.07321
4260	2.96909	3.02557	3.07348
4261	2.96979	3.02604	3.07376
4262	2.97049	3.02651	3.07403
4263	2.97118	3.02698	3.07431
4264	2.97188	3.02745	3.07459
4265	2.97258	3.02792	3.07486
4266	2.97327	3.02839	3.07514
4267	2.97397	3.02886	3.07541
4268	2.97467	3.02933	3.07569
4269	2.97537	3.0298	3.07597
4270	2.97606	3.03027	3.07624
4271	2.97676	3.03074	3.07652
4272	2.97746	3.03121	3.07679
4273	2.97815	3.03168	3.07707
4274	2.97885	3.03215	3.07734
4275	2.97955	3.03262	3.07762
4276	2.98024	3.03308	3.0779
4277	2.98094	3.03355	3.07817
4278	2.98164	3.03402	3.07845
4279	2.98233	3.03449	3.07872
4280	2.98303	3.03496	3.079
4281	2.98373	3.03543	3.07928
4282	2.98443	3.0359	3.07955
4283	2.98512	3.03637	3.07983
4284	2.98582	3.03684	3.0801
4285	2.98652	3.03731	3.08038
4286	2.98721	3.03778	3.08065
4287	2.98791	3.03825	3.08093
4288	2.98861	3.03872	3.08121
4289	2.9893	3.03919	3.08148
4290	2.99	3.03965	3.08176
4291	2.9907	3.04012	3.08203
4292	2.9914	3.04059	3.08231
4293	2.99209	3.04106	3.08258
4294	2.99279	3.04153	3.08286
4295	2.99349	3.042	3.08314
4296	2.99418	3.04247	3.08341
4297	2.99488	3.04294	3.08369
4298	2.99558	3.04341	3.08396
4299	2.99627	3.04388	3.08424
4300	2.99697	3.04435	3.08451
4301	2.99767	3.04482	3.08479
4302	2.99837	3.04528	3.08507
4303	2.99906	3.04575	3.08534
4304	2.99976	3.04622	3.08562
4305	3.00046	3.04669	3.08589
4306	3.00115	3.04716	3.08617
4307	3.00185	3.04763	3.08644
4308	3.00255	3.0481	3.08672
4309	3.00324	3.04857	3.08699
4310	3.00394	3.04904	3.08727
4311	3.00464	3.04951	3.08755
4312	3.00534	3.04998	3.08782
4313	3.00603	3.05044	3.0881
4314	3.00673	3.05091	3.08837
4315	3.00743	3.05138	3.08865
4316	3.00812	3.05185	3.08892
4317	3.00882	3.05232	3.0892
4318	3.00952	3.05279	3.08947
4319	3.01021	3.05326	3.08975
4320	3.01091	3.05373	3.09003
4321	3.01161	3.0542	3.0903
4322	3.0123	3.05467	3.09058
4323	3.013	3.05513	3.09085
4324	3.0137	3.0556	3.09113
4325	3.0144	3.05607	3.0914
4326	3.01509	3.05654	3.09168
4327	3.01579	3.05701	3.09195
4328	3.01649	3.05748	3.09223
4329	3.01718	3.05795	3.0925
4330	3.01788	3.05842	3.09278
4331	3.01858	3.05889	3.09306
4332	3.01927	3.05936	3.09333
4333	3.01997	3.05982	3.09361
4334	3.02067	3.06029	3.09388
4335	3.02137	3.06076	3.09416
4336	3.02206	3.06123	3.09443
4337	3.02276	3.0617	3.09471
4338	3.02346	3.06217	3.09498
4339	3.02415	3.06264	3.09526
4340	3.02485	3.06311	3.09553
4341	3.02555	3.06358	3.09581
4342	3.02624	3.06404	3.09608
4343	3.02694	3.06451	3.09636
4344	3.02764	3.06498	3.09664
4345	3.02834	3.06545	3.09691
4346	3.02903	3.06592	3.09719
4347	3.02973	3.06639	3.09746
4348	3.03043	3.06686	3.09774
4349	3.03112	3.06733	3.09801
4350	3.03182	3.0678	3.09829
4351	3.03252	3.06826	3.09856
4352	3.03321	3.06873	3.09884
4353	3.03391	3.0692	3.09911
4354	3.03461	3.06967	3.09939
4355	3.0353	3.07014	3.09966
4356	3.036	3.07061	3.09994
4357	3.0367	3.07108	3.10021
4358	3.0374	3.07155	3.10049
4359	3.03809	3.07201	3.10076
4360	3.03879	3.07248	3.10104
4361	3.03949	3.07295	3.10131
4362	3.04018	3.07342	3.10159
4363	3.04088	3.07389	3.10187
4364	3.04158	3.07436	3.10214
4365	3.04227	3.07483	3.10242
4366	3.04297	3.0753	3.10269
4367	3.04367	3.07576	3.10297
4368	3.04437	3.07623	3.10324
4369	3.04506	3.0767	3.10352
4370	3.04576	3.07717	3.10379
4371	3.04646	3.07764	3.10407
4372	3.04715	3.07811	3.10434
4373	3.04785	3.07858	3.10462
4374	3.04855	3.07905	3.10489
4375	3.04924	3.07951	3.10517
4376	3.04994	3.07998	3.10544
4377	3.05064	3.08045	3.10572
4378	3.05134	3.08092	3.10599
4379	3.05203	3.08139	3.10627
4380	3.05273	3.08186	3.10654
4381	3.05343	3.08233	3.10682
4382	3.05412	3.0828	3.10709
4383	3.05482	3.08326	3.10737
4384	3.05552	3.08373	3.10764
4385	3.05621	3.0842	3.10792
4386	3.05691	3.08467	3.10819
4387	3.05761	3.08514	3.10847
4388	3.0583	3.08561	3.10874
4389	3.059	3.08608	3.10902
4390	3.0597	3.08654	3.10929
4391	3.0604	3.08701	3.10957
4392	3.06109	3.08748	3.10984
4393	3.06179	3.08795	3.11012
4394	3.06249	3.08842	3.11039
4395	3.06318	3.08889	3.11067
4396	3.06388	3.08936	3.11094
4397	3.06458	3.08982	3.11122
4398	3.06527	3.09029	3.11149
4399	3.06597	3.09076	3.11177
4400	3.06667	3.09123	3.11204
4401	3.06737	3.0917	3.11232
4402	3.06806	3.09217	3.11259
4403	3.06876	3.09264	3.11287
4404	3.06946	3.09311	3.11314
4405	3.07015	3.09357	3.11342
4406	3.07085	3.09404	3.11369
4407	3.07155	3.09451	3.11397
4408	3.07224	3.09498	3.11424
4409	3.07294	3.09545	3.11452
4410	3.07364	3.09592	3.11479
4411	3.07434	3.09639	3.11507
4412	3.07503	3.09685	3.11534
4413	3.07573	3.09732	3.11562
4414	3.07643	3.09779	3.11589
4415	3.07712	3.09826	3.11617
4416	3.07782	3.09873	3.11644
4417	3.07852	3.0992	3.11672
4418	3.07921	3.09967	3.11699
4419	3.07991	3.10013	3.11727
4420	3.08061	3.1006	3.11754
4421	3.0813	3.10107	3.11782
4422	3.082	3.10154	3.11809
4423	3.0827	3.10201	3.11837
4424	3.0834	3.10248	3.11864
4425	3.08409	3.10294	3.11892
4426	3.08479	3.10341	3.11919
4427	3.08549	3.10388	3.11947
4428	3.08618	3.10435	3.11974
4429	3.08688	3.10482	3.12002
4430	3.08758	3.10529	3.12029
4431	3.08827	3.10576	3.12057
4432	3.08897	3.10622	3.12084
4433	3.08967	3.10669	3.12112
4434	3.09037	3.10716	3.12139
4435	3.09106	3.10763	3.12167
4436	3.09176	3.1081	3.12194
4437	3.09246	3.10857	3.12222
4438	3.09315	3.10904	3.12249
4439	3.09385	3.1095	3.12277
4440	3.09455	3.10997	3.12304
4441	3.09524	3.11044	3.12332
4442	3.09594	3.11091	3.12359
4443	3.09664	3.11138	3.12387
4444	3.09734	3.11185	3.12414
4445	3.09803	3.11232	3.12442
4446	3.09873	3.11278	3.12469
4447	3.09943	3.11325	3.12497
4448	3.10012	3.11372	3.12524
4449	3.10082	3.11419	3.12552
4450	3.10152	3.11466	3.12579
4451	3.10221	3.11513	3.12607
4452	3.10291	3.11559	3.12634
4453	3.10361	3.11606	3.12662
4454	3.1043	3.11653	3.12689
4455	3.105	3.117	3.12717
4456	3.1057	3.11747	3.12744
4457	3.1064	3.11794	3.12771
4458	3.10709	3.11841	3.12799
4459	3.10779	3.11887	3.12826
4460	3.10849	3.11934	3.12854
4461	3.10918	3.11981	3.12881
4462	3.10988	3.12028	3.12909
4463	3.11058	3.12075	3.12936
4464	3.11127	3.12122	3.12964
4465	3.11197	3.12168	3.12991
4466	3.11267	3.12215	3.13019
4467	3.11337	3.12262	3.13046
4468	3.11406	3.12309	3.13074
4469	3.11476	3.12356	3.13101
4470	3.11546	3.12403	3.13129
4471	3.11615	3.1245	3.13156
4472	3.11685	3.12496	3.13184
4473	3.11755	3.12543	3.13211
4474	3.11824	3.1259	3.13239
4475	3.11894	3.12637	3.13266
4476	3.11964	3.12684	3.13294
4477	3.12034	3.12731	3.13321
4478	3.12103	3.12777	3.13349
4479	3.12173	3.12824	3.13376
4480	3.12243	3.12871	3.13404
4481	3.12312	3.12918	3.13431
4482	3.12382	3.12965	3.13459
4483	3.12452	3.13012	3.13486
4484	3.12521	3.13058	3.13513
4485	3.12591	3.13105	3.13541
4486	3.12661	3.13152	3.13568
4487	3.1273	3.13199	3.13596
4488	3.128	3.13246	3.13623
4489	3.1287	3.13293	3.13651
4490	3.1294	3.1334	3.13678
4491	3.13009	3.13386	3.13706
4492	3.13079	3.13433	3.13733
4493	3.13149	3.1348	3.13761
4494	3.13218	3.13527	3.13788
4495	3.13288	3.13574	3.13816
4496	3.13358	3.13621	3.13843
4497	3.13427	3.13667	3.13871
4498	3.13497	3.13714	3.13898
4499	3.13567	3.13761	3.13926
4500	3.13637	3.13808	3.13953
4501	3.13706	3.13855	3.13981
4502	3.13776	3.13902	3.14008
4503	3.13846	3.13948	3.14036
4504	3.13915	3.13995	3.14063
4505	3.13985	3.14042	3.14091
4506	3.14055	3.14089	3.14118
4507	3.14124	3.14136	3.14146
4508	3.14194	3.14183	3.14173
4509	3.14264	3.1423	3.142
4510	3.14334	3.14276	3.14228
4511	3.14403	3.14323	3.14255
4512	3.14473	3.1437	3.14283
4513	3.14543	3.14417	3.1431
4514	3.14612	3.14464	3.14338
4515	3.14682	3.14511	3.14365
4516	3.14752	3.14557	3.14393
4517	3.14821	3.14604	3.1442
4518	3.14891	3.14651	3.14448
4519	3.14961	3.14698	3.14475
4520	3.1503	3.14745	3.14503
4521	3.151	3.14792	3.1453
4522	3.1517	3.14838	3.14558
4523	3.1524	3.14885	3.14585
4524	3.15309	3.14932	3.14613
4525	3.15379	3.14979	3.1464
4526	3.15449	3.15026	3.14668
4527	3.15518	3.15073	3.14695
4528	3.15588	3.1512	3.14723
4529	3.15658	3.15166	3.1475
4530	3.15727	3.15213	3.14778
4531	3.15797	3.1526	3.14805
4532	3.15867	3.15307	3.14833
4533	3.15937	3.15354	3.1486
4534	3.16006	3.15401	3.14887
4535	3.16076	3.15447	3.14915
4536	3.16146	3.15494	3.14942
4537	3.16215	3.15541	3.1497
4538	3.16285	3.15588	3.14997
4539	3.16355	3.15635	3.15025
4540	3.16424	3.15682	3.15052
4541	3.16494	3.15728	3.1508
4542	3.16564	3.15775	3.15107
4543	3.16634	3.15822	3.15135
4544	3.16703	3.15869	3.15162
4545	3.16773	3.15916	3.1519
4546	3.16843	3.15963	3.15217
4547	3.16912	3.1601	3.15245
4548	3.16982	3.16056	3.15272
4549	3.17052	3.16103	3.153
4550	3.17121	3.1615	3.15327
4551	3.17191	3.16197	3.15355
4552	3.17261	3.16244	3.15382
4553	3.1733	3.16291	3.1541
4554	3.174	3.16337	3.15437
4555	3.1747	3.16384	3.15465
4556	3.1754	3.16431	3.15492
4557	3.17609	3.16478	3.1552
4558	3.17679	3.16525	3.15547
4559	3.17749	3.16572	3.15575
4560	3.17818	3.16619	3.15602
4561	3.17888	3.16665	3.15629
4562	3.17958	3.16712	3.15657
4563	3.18027	3.16759	3.15684
4564	3.18097	3.16806	3.15712
4565	3.18167	3.16853	3.15739
4566	3.18237	3.169	3.15767
4567	3.18306	3.16946	3.15794
4568	3.18376	3.16993	3.15822
4569	3.18446	3.1704	3.15849
4570	3.18515	3.17087	3.15877
4571	3.18585	3.17134	3.15904
4572	3.18655	3.17181	3.15932
4573	3.18724	3.17228	3.15959
4574	3.18794	3.17274	3.15987
4575	3.18864	3.17321	3.16014
4576	3.18934	3.17368	3.16042
4577	3.19003	3.17415	3.16069
4578	3.19073	3.17462	3.16097
4579	3.19143	3.17509	3.16124
4580	3.19212	3.17556	3.16152
4581	3.19282	3.17602	3.16179
4582	3.19352	3.17649	3.16207
4583	3.19421	3.17696	3.16234
4584	3.19491	3.17743	3.16262
4585	3.19561	3.1779	3.16289
4586	3.1963	3.17837	3.16317
4587	3.197	3.17883	3.16344
4588	3.1977	3.1793	3.16372
4589	3.1984	3.17977	3.16399
4590	3.19909	3.18024	3.16427
4591	3.19979	3.18071	3.16454
4592	3.20049	3.18118	3.16482
4593	3.20118	3.18165	3.16509
4594	3.20188	3.18211	3.16537
4595	3.20258	3.18258	3.16564
4596	3.20327	3.18305	3.16592
4597	3.20397	3.18352	3.16619
4598	3.20467	3.18399	3.16647
4599	3.20537	3.18446	3.16674
4600	3.20606	3.18493	3.16702
4601	3.20676	3.18539	3.16729
4602	3.20746	3.18586	3.16757
4603	3.20815	3.18633	3.16784
4604	3.20885	3.1868	3.16812
4605	3.20955	3.18727	3.16839
4606	3.21024	3.18774	3.16867
4607	3.21094	3.18821	3.16894
4608	3.21164	3.18867	3.16922
4609	3.21234	3.18914	3.16949
4610	3.21303	3.18961	3.16977
4611	3.21373	3.19008	3.17004
4612	3.21443	3.19055	3.17032
4613	3.21512	3.19102	3.17059
4614	3.21582	3.19149	3.17087
4615	3.21652	3.19195	3.17114
4616	3.21721	3.19242	3.17142
4617	3.21791	3.19289	3.17169
4618	3.21861	3.19336	3.17197
4619	3.2193	3.19383	3.17224
4620	3.22	3.1943	3.17252
4621	3.2207	3.19477	3.17279
4622	3.2214	3.19523	3.17307
4623	3.22209	3.1957	3.17334
4624	3.22279	3.19617	3.17362
4625	3.22349	3.19664	3.17389
4626	3.22418	3.19711	3.17417
4627	3.22488	3.19758	3.17444
4628	3.22558	3.19805	3.17472
4629	3.22627	3.19852	3.17499
4630	3.22697	3.19898	3.17527
4631	3.22767	3.19945	3.17554
4632	3.22837	3.19992	3.17582
4633	3.22906	3.20039	3.17609
4634	3.22976	3.20086	3.17637
4635	3.23046	3.20133	3.17664
4636	3.23115	3.2018	3.17692
4637	3.23185	3.20227	3.17719
4638	3.23255	3.20273	3.17747
4639	3.23324	3.2032	3.17774
4640	3.23394	3.20367	3.17802
4641	3.23464	3.20414	3.17829
4642	3.23534	3.20461	3.17857
4643	3.23603	3.20508	3.17884
4644	3.23673	3.20555	3.17912
4645	3.23743	3.20601	3.17939
4646	3.23812	3.20648	3.17967
4647	3.23882	3.20695	3.17994
4648	3.23952	3.20742	3.18022
4649	3.24021	3.20789	3.18049
4650	3.24091	3.20836	3.18077
4651	3.24161	3.20883	3.18105
4652	3.2423	3.2093	3.18132
4653	3.243	3.20976	3.1816
4654	3.2437	3.21023	3.18187
4655	3.2444	3.2107	3.18215
4656	3.24509	3.21117	3.18242
4657	3.24579	3.21164	3.1827
4658	3.24649	3.21211	3.18297
4659	3.24718	3.21258	3.18325
4660	3.24788	3.21305	3.18352
4661	3.24858	3.21351	3.1838
4662	3.24927	3.21398	3.18407
4663	3.24997	3.21445	3.18435
4664	3.25067	3.21492	3.18462
4665	3.25137	3.21539	3.1849
4666	3.25206	3.21586	3.18517
4667	3.25276	3.21633	3.18545
4668	3.25346	3.2168	3.18572
4669	3.25415	3.21727	3.186
4670	3.25485	3.21773	3.18627
4671	3.25555	3.2182	3.18655
4672	3.25624	3.21867	3.18683
4673	3.25694	3.21914	3.1871
4674	3.25764	3.21961	3.18738
4675	3.25834	3.22008	3.18765
4676	3.25903	3.22055	3.18793
4677	3.25973	3.22102	3.1882
4678	3.26043	3.22149	3.18848
4679	3.26112	3.22195	3.18875
4680	3.26182	3.22242	3.18903
4681	3.26252	3.22289	3.1893
4682	3.26321	3.22336	3.18958
4683	3.26391	3.22383	3.18985
4684	3.26461	3.2243	3.19013
4685	3.2653	3.22477	3.19041
4686	3.266	3.22524	3.19068
4687	3.2667	3.22571	3.19096
4688	3.2674	3.22617	3.19123
4689	3.26809	3.22664	3.19151
4690	3.26879	3.22711	3.19178
4691	3.26949	3.22758	3.19206
4692	3.27018	3.22805	3.19233
4693	3.27088	3.22852	3.19261
4694	3.27158	3.22899	3.19288
4695	3.27227	3.22946	3.19316
4696	3.27297	3.22993	3.19344
4697	3.27367	3.2304	3.19371
4698	3.27437	3.23086	3.19399
4699	3.27506	3.23133	3.19426
4700	3.27576	3.2318	3.19454
4701	3.27646	3.23227	3.19481
4702	3.27715	3.23274	3.19509
4703	3.27785	3.23321	3.19536
4704	3.27855	3.23368	3.19564
4705	3.27924	3.23415	3.19591
4706	3.27994	3.23462	3.19619
4707	3.28064	3.23509	3.19647
4708	3.28134	3.23556	3.19674
4709	3.28203	3.23602	3.19702
4710	3.28273	3.23649	3.19729
4711	3.28343	3.23696	3.19757
4712	3.28412	3.23743	3.19784
4713	3.28482	3.2379	3.19812
4714	3.28552	3.23837	3.1984
4715	3.28621	3.23884	3.19867
4716	3.28691	3.23931	3.19895
4717	3.28761	3.23978	3.19922
4718	3.2883	3.24025	3.1995
4719	3.289	3.24072	3.19977
4720	3.2897	3.24118	3.20005
4721	3.2904	3.24165	3.20033
4722	3.29109	3.24212	3.2006
4723	3.29179	3.24259	3.20088
4724	3.29249	3.24306	3.20115
4725	3.29318	3.24353	3.20143
4726	3.29388	3.244	3.2017
4727	3.29458	3.24447	3.20198
4728	3.29527	3.24494	3.20226
4729	3.29597	3.24541	3.20253
4730	3.29667	3.24588	3.20281
4731	3.29737	3.24635	3.20308
4732	3.29806	3.24682	3.20336
4733	3.29876	3.24728	3.20363
4734	3.29946	3.24775	3.20391
4735	3.30015	3.24822	3.20419
4736	3.30085	3.24869	3.20446
4737	3.30155	3.24916	3.20474
4738	3.30224	3.24963	3.20501
4739	3.30294	3.2501	3.20529
4740	3.30364	3.25057	3.20556
4741	3.30434	3.25104	3.20584
4742	3.30503	3.25151	3.20612
4743	3.30573	3.25198	3.20639
4744	3.30643	3.25245	3.20667
4745	3.30712	3.25292	3.20694
4746	3.30782	3.25339	3.20722
4747	3.30852	3.25386	3.2075
4748	3.30921	3.25432	3.20777
4749	3.30991	3.25479	3.20805
4750	3.31061	3.25526	3.20832
4751	3.3113	3.25573	3.2086
4752	3.312	3.2562	3.20888
4753	3.3127	3.25667	3.20915
4754	3.3134	3.25714	3.20943
4755	3.31409	3.25761	3.2097
4756	3.31479	3.25808	3.20998
4757	3.31549	3.25855	3.21026
4758	3.31618	3.25902	3.21053
4759	3.31688	3.25949	3.21081
4760	3.31758	3.25996	3.21108
4761	3.31827	3.26043	3.21136
4762	3.31897	3.2609	3.21164
4763	3.31967	3.26137	3.21191
4764	3.32037	3.26184	3.21219
4765	3.32106	3.26231	3.21246
4766	3.32176	3.26278	3.21274
4767	3.32246	3.26324	3.21302
4768	3.32315	3.26371	3.21329
4769	3.32385	3.26418	3.21357
4770	3.32455	3.26465	3.21385
4771	3.32524	3.26512	3.21412
4772	3.32594	3.26559	3.2144
4773	3.32664	3.26606	3.21467
4774	3.32734	3.26653	3.21495
4775	3.32803	3.267	3.21523
4776	3.32873	3.26747	3.2155
4777	3.32943	3.26794	3.21578
4778	3.33012	3.26841	3.21605
4779	3.33082	3.26888	3.21633
4780	3.33152	3.26935	3.21661
4781	3.33221	3.26982	3.21688
4782	3.33291	3.27029	3.21716
4783	3.33361	3.27076	3.21744
4784	3.3343	3.27123	3.21771
4785	3.335	3.2717	3.21799
4786	3.3357	3.27217	3.21827
4787	3.3364	3.27264	3.21854
4788	3.33709	3.27311	3.21882
4789	3.33779	3.27358	3.21909
4790	3.33849	3.27405	3.21937
4791	3.33918	3.27452	3.21965
4792	3.33988	3.27499	3.21992
4793	3.34058	3.27546	3.2202
4794	3.34127	3.27593	3.22048
4795	3.34197	3.2764	3.22075
4796	3.34267	3.27687	3.22103
4797	3.34337	3.27734	3.22131
4798	3.34406	3.27781	3.22158
4799	3.34476	3.27828	3.22186
4800	3.34546	3.27874	3.22213
4801	3.34615	3.27921	3.22241
4802	3.34685	3.27968	3.22269
4803	3.34755	3.28015	3.22296
