t, c	M(t), рад	E(t), рад	Teta(t), рад	
r(t), км	
V_r(t), м/с	
V_n(t), м/с	
V(t), м/с	
140	0.0823176	0.0954485	0.109619	2088.52	0.0216589	1.63371	1.63385
141	0.0829055	0.0961299	0.110401	2088.54	0.0218128	1.63369	1.63384
142	0.0834935	0.0968114	0.111183	2088.56	0.0219668	1.63367	1.63382
143	0.0840815	0.0974928	0.111965	2088.58	0.0221206	1.63366	1.63381
144	0.0846695	0.0981742	0.112747	2088.61	0.0222745	1.63364	1.63379
145	0.0852575	0.0988556	0.11353	2088.63	0.0224284	1.63362	1.63378
146	0.0858455	0.099537	0.114312	2088.65	0.0225822	1.6336	1.63376
147	0.0864334	0.100218	0.115094	2088.67	0.0227361	1.63359	1.63374
148	0.0870214	0.1009	0.115876	2088.7	0.0228899	1.63357	1.63373
149	0.0876094	0.101581	0.116658	2088.72	0.0230437	1.63355	1.63371
150	0.0881974	0.102263	0.11744	2088.74	0.0231974	1.63353	1.6337
151	0.0887854	0.102944	0.118222	2088.77	0.0233512	1.63351	1.63368
152	0.0893734	0.103625	0.119004	2088.79	0.0235049	1.6335	1.63367
153	0.0899613	0.104307	0.119786	2088.81	0.0236587	1.63348	1.63365
154	0.0905493	0.104988	0.120568	2088.84	0.0238124	1.63346	1.63363
155	0.0911373	0.105669	0.12135	2088.86	0.0239661	1.63344	1.63362
156	0.0917253	0.106351	0.122132	2088.88	0.0241197	1.63342	1.6336
157	0.0923133	0.107032	0.122914	2088.91	0.0242734	1.6334	1.63358
158	0.0929012	0.107713	0.123696	2088.93	0.024427	1.63338	1.63357
159	0.0934892	0.108395	0.124478	2088.96	0.0245806	1.63336	1.63355
160	0.0940772	0.109076	0.12526	2088.98	0.0247342	1.63335	1.63353
161	0.0946652	0.109757	0.126042	2089.01	0.0248878	1.63333	1.63352
162	0.0952532	0.110438	0.126824	2089.03	0.0250413	1.63331	1.6335
163	0.0958412	0.11112	0.127605	2089.06	0.0251949	1.63329	1.63348
164	0.0964291	0.111801	0.128387	2089.08	0.0253484	1.63327	1.63346
165	0.0970171	0.112482	0.129169	2089.11	0.0255019	1.63325	1.63345
166	0.0976051	0.113164	0.129951	2089.13	0.0256554	1.63323	1.63343
167	0.0981931	0.113845	0.130733	2089.16	0.0258088	1.63321	1.63341
168	0.0987811	0.114526	0.131514	2089.18	0.0259623	1.63319	1.63339
169	0.0993691	0.115207	0.132296	2089.21	0.0261157	1.63317	1.63338
170	0.099957	0.115888	0.133078	2089.24	0.0262691	1.63315	1.63336
171	0.100545	0.11657	0.13386	2089.26	0.0264225	1.63313	1.63334
172	0.101133	0.117251	0.134641	2089.29	0.0265758	1.6331	1.63332
173	0.101721	0.117932	0.135423	2089.32	0.0267292	1.63308	1.6333
174	0.102309	0.118613	0.136204	2089.34	0.0268825	1.63306	1.63328
175	0.102897	0.119294	0.136986	2089.37	0.0270358	1.63304	1.63327
176	0.103485	0.119976	0.137768	2089.4	0.0271891	1.63302	1.63325
177	0.104073	0.120657	0.138549	2089.42	0.0273424	1.633	1.63323
178	0.104661	0.121338	0.139331	2089.45	0.0274956	1.63298	1.63321
179	0.105249	0.122019	0.140112	2089.48	0.0276488	1.63296	1.63319
180	0.105837	0.1227	0.140894	2089.51	0.027802	1.63293	1.63317
181	0.106425	0.123381	0.141675	2089.54	0.0279552	1.63291	1.63315
182	0.107013	0.124062	0.142457	2089.56	0.0281083	1.63289	1.63313
183	0.107601	0.124743	0.143238	2089.59	0.0282615	1.63287	1.63311
184	0.108189	0.125425	0.14402	2089.62	0.0284146	1.63285	1.63309
185	0.108777	0.126106	0.144801	2089.65	0.0285677	1.63282	1.63307
186	0.109365	0.126787	0.145582	2089.68	0.0287207	1.6328	1.63305
187	0.109953	0.127468	0.146364	2089.71	0.0288738	1.63278	1.63304
188	0.110541	0.128149	0.147145	2089.73	0.0290268	1.63276	1.63302
